date,y_reg,pos,costs,r_strategy,r_bh,equity_strategy,equity_bh
2019-11-22,0.0,0,0.0,0.0,0.0,1.0,1.0552832604760007
2019-11-25,0.0046661865605137675,0,0.0,0.0,0.0046661865605137675,1.0,1.0602189154315258
2019-11-26,0.0,0,0.0,0.0,0.0,1.0,1.0602189154315258
2019-11-27,0.0,0,0.0,0.0,0.0,1.0,1.0602189154315258
2019-11-28,0.0,0,0.0,0.0,0.0,1.0,1.0602189154315258
2019-11-29,0.00417918913319405,0,0.0,0.0,0.00417918913319405,1.0,1.0646590424044386
2019-12-02,-0.01589041826907289,0,0.0,-0.0,-0.01589041826907289,1.0,1.0478748718250634
2019-12-03,0.0037619767383680167,0,0.0,0.0,0.0037619767383680167,1.0,1.0518243770330133
2019-12-04,-0.004703514793828656,0,0.0,-0.0,-0.004703514793828656,1.0,1.0468887220774883
2019-12-05,0.012185275230861338,0,0.0,0.0,0.012185275230861338,1.0,1.0597233874489134
2019-12-06,-0.0013991523976322297,0,0.0,-0.0,-0.0013991523976322297,1.0,1.0582417097187262
2019-12-09,0.0,0,0.0,0.0,0.0,1.0,1.0582417097187262
2019-12-10,0.0,0,0.0,0.0,0.0,1.0,1.0582417097187262
2019-12-11,0.0,0,0.0,0.0,0.0,1.0,1.0582417097187262
2019-12-12,0.0,0,0.0,0.0,0.0,1.0,1.0582417097187262
2019-12-13,0.0,0,0.0,0.0,0.0,1.0,1.0582417097187262
2019-12-16,0.0,0,0.0,0.0,0.0,1.0,1.0582417097187262
2019-12-17,0.0,0,0.0,0.0,0.0,1.0,1.0582417097187262
2019-12-18,0.010671022766923586,0,0.0,0.0,0.010671022766923586,1.0,1.0695946973599637
2019-12-19,0.007813146575440551,0,0.0,0.0,0.007813146575440551,1.0,1.0779843295408267
2019-12-20,0.0,0,0.0,0.0,0.0,1.0,1.0779843295408267
2019-12-23,0.0009189379180818255,0,0.0,0.0,0.0009189379180818255,1.0,1.0789753855060513
2019-12-24,0.00045460745429923017,0,0.0,0.0,0.00045460745429923017,1.0,1.0794660072710138
2019-12-27,-0.01520454276897617,0,0.0,-0.0,-0.01520454276897617,1.0,1.0631773646742513
2019-12-30,-0.004653171945769074,0,0.0,-0.0,-0.004653171945769074,1.0,1.058241709718726
2019-12-31,0.006045833491304323,0,0.0,0.0,0.006045833491304323,1.0,1.0646590424044384
2020-01-02,-0.0009266879868698811,0,0.0,-0.0,-0.0009266879868698811,1.0,1.0636728926568635
2020-01-03,-0.003719993106802221,0,0.0,-0.0,-0.003719993106802221,1.0,1.0597233874489134
2020-01-06,0.006037405830034374,0,0.0,0.0,0.006037405830034374,1.0,1.0661407201346262
2020-01-07,0.004156024286929966,0,0.0,0.0,0.004156024286929966,1.0,1.0705808471075389
2020-01-08,0.005976359152238349,0,0.0,0.0,0.005976359152238349,1.0,1.0769981797932513
2020-01-09,-0.0032121944896945226,0,0.0,-0.0,-0.0032121944896945226,1.0,1.0735442025679138
2020-01-10,0.003672189715677165,0,0.0,0.0,0.003672189715677165,1.0,1.0774937077758637
2020-01-13,0.0032004391549368713,0,0.0,0.0,0.0032004391549368713,1.0,1.0809476850012014
2020-01-14,-0.0004585250555317676,0,0.0,-0.0,-0.0004585250555317676,1.0,1.0804521570185892
2020-01-15,0.005921918834327794,0,0.0,0.0,0.005921918834327794,1.0,1.0868694897043019
2020-01-16,0.004530886183108854,0,0.0,0.0,0.004530886183108854,1.0,1.091805144659827
2020-01-17,0.008555206526619936,0,0.0,0.0,0.008555206526619936,1.0,1.1011858328059148
2020-01-20,-0.01036329754966608,0,0.0,-0.0,-0.01036329754966608,1.0,1.0898328451646768
2020-01-21,0.0045185940803940915,0,0.0,0.0,0.0045185940803940915,1.0,1.0947685001202019
2020-01-22,-0.0009011897659076757,0,0.0,-0.0,-0.0009011897659076757,1.0,1.093782350372627
2020-01-23,-0.0054332804327387515,0,0.0,-0.0,-0.0054332804327387515,1.0,1.087855639451877
2020-01-24,-0.010946813286146637,0,0.0,-0.0,-0.010946813286146637,1.0,1.0760120300456764
2020-01-27,0.005946282920627062,0,0.0,0.0,0.005946282920627062,1.0,1.0824293627313892
2020-01-28,0.0018204465573184053,0,0.0,0.0,0.0018204465573184053,1.0,1.0844016622265393
2020-01-29,-0.0031902290124050546,0,0.0,-0.0,-0.0031902290124050546,1.0,1.0809476850012016
2020-01-30,-0.011480763084309663,0,0.0,-0.0,-0.011480763084309663,1.0,1.0686085476123888
2020-01-31,0.010568045597807931,0,0.0,0.0,0.010568045597807931,1.0,1.0799615352536267
2020-02-03,0.012263167330152255,0,0.0,0.0,0.012263167330152255,1.0,1.0932868223900145
2020-02-04,0.00943759279923207,0,0.0,0.0,0.00943759279923207,1.0,1.1036536602836773
2020-02-05,0.0035721851588829154,0,0.0,0.0,0.0035721851588829154,1.0,1.1076031654916272
2020-02-06,-0.006711136299766168,0,0.0,-0.0,-0.006711136299766168,1.0,1.1001947768406897
2020-02-07,0.004924420034179724,0,0.0,0.0,0.004924420034179724,1.0,1.1056259597788274
2020-02-10,0.0035658241717053747,0,0.0,0.0,0.0035658241717053747,1.0,1.1095754649867775
2020-02-11,0.003553154235070976,0,0.0,0.0,0.003553154235070976,1.0,1.1135249701947276
2020-02-12,-0.002664785835265096,0,0.0,-0.0,-0.002664785835265096,1.0,1.1105616147343524
2020-02-13,-0.0013350605633633825,0,0.0,-0.0,-0.0013350605633633825,1.0,1.109079937004165
2020-02-14,-0.0008895557455093411,0,0.0,-0.0,-0.0008895557455093411,1.0,1.10809378725659
2020-02-18,0.0031121962106896743,0,0.0,0.0,0.0031121962106896743,1.0,1.1115477644819276
2020-02-19,-0.0022226404651802716,0,0.0,-0.0,-0.0022226404651802716,1.0,1.109079937004165
2020-02-20,-0.00894029505172318,0,0.0,-0.0,-0.00894029505172318,1.0,1.0992086270931147
2020-02-21,-0.025926390109797744,0,0.0,-0.0,-0.025926390109797744,1.0,1.0710763750901515
2020-02-24,-0.02567140210773903,0,0.0,-0.0,-0.02567140210773903,1.0,1.0439302728347633
2020-02-25,-0.0014203345346758733,0,0.0,-0.0,-0.0014203345346758733,1.0,1.0424485951045757
2020-02-26,-0.014788182191707447,0,0.0,-0.0,-0.014788182191707447,1.0,1.027146102255388
2020-02-27,-0.030244138006787897,0,0.0,-0.0,-0.030244138006787897,1.0,0.9965460227746621
2020-02-28,0.021556169442087533,0,0.0,0.0,0.021556169442087533,1.0,1.0182609420919129
2020-03-02,-0.006807187341795256,0,0.0,-0.0,-0.006807187341795256,1.0,1.0113529876412375
2020-03-03,0.02886098334360874,0,0.0,0.0,0.02886098334360874,1.0,1.0409669173743883
2020-03-04,-0.028375986704828535,0,0.0,-0.0,-0.028375986704828535,1.0,1.0118436094062002
2020-03-05,-0.01276065907659816,0,0.0,-0.0,-0.01276065907659816,1.0,0.9990138502524247
2020-03-06,-0.06955710103386245,0,0.0,-0.0,-0.06955710103386245,1.0,0.9318869803702229
2020-03-09,0.037423998741148726,0,0.0,0.0,0.037423998741148726,1.0,0.9674227148064739
2020-03-10,-0.047004333820386233,0,0.0,-0.0,-0.047004333820386233,1.0,0.9230018202067476
2020-03-11,-0.09648825706872705,0,0.0,-0.0,-0.09648825706872705,1.0,0.8381046299975956
2020-03-12,0.027876510344769595,0,0.0,0.0,0.027876510344769595,1.0,0.8617967550276462
2020-03-13,-0.0589771416009008,0,0.0,-0.0,-0.0589771416009008,1.0,0.8124402054723948
2020-03-16,0.04745669903774038,0,0.0,0.0,0.04745669903774038,1.0,0.851925445116596
2020-03-17,-0.05538689701754625,0,0.0,-0.0,-0.05538689701754625,1.0,0.8060228727866823
2020-03-18,0.017599831642462226,0,0.0,0.0,0.017599831642462226,1.0,0.8203343096706454
2020-03-19,-0.023742124571777882,0,0.0,-0.0,-0.023742124571777882,1.0,0.8010872178311571
2020-03-20,-0.023692225099763372,0,0.0,-0.0,-0.023692225099763372,1.0,0.7823307477566317
2020-03-23,0.07649314041733053,0,0.0,0.0,0.07649314041733053,1.0,0.8445219626833081
2020-03-24,0.03333632503051708,0,0.0,0.0,0.03333632503051708,1.0,0.873149742668884
2020-03-25,0.017373819918129366,0,0.0,0.0,0.017373819918129366,1.0,0.8884522355180716
2020-03-26,-0.0396694379571861,0,0.0,-0.0,-0.0396694379571861,1.0,0.8538977446117461
2020-03-27,0.03465376040282592,0,0.0,0.0,0.03465376040282592,1.0,0.8840072023275093
2020-03-30,-0.007845056588099596,0,0.0,-0.0,-0.007845056588099596,1.0,0.8770992478768341
2020-03-31,-0.03551673018433108,0,0.0,-0.0,-0.03551673018433108,1.0,0.8464942621784585
2020-04-01,0.019059677398615825,0,0.0,0.0,0.019059677398615825,1.0,0.8627829047752215
2020-04-02,-0.020811580575480434,0,0.0,-0.0,-0.020811580575480434,1.0,0.8450125844482711
2020-04-03,0.05952803624267837,0,0.0,0.0,0.05952803624267837,1.0,0.8968418676989346
2020-04-06,-0.0038587019294682966,0,0.0,-0.0,-0.0038587019294682966,1.0,0.8933878904735969
2020-04-07,0.027248609062565276,0,0.0,0.0,0.027248609062565276,1.0,0.9180661652512225
2020-04-08,0.012290360781676423,0,0.0,0.0,0.012290360781676423,1.0,0.9294191528924604
2020-04-09,-0.015523404851201624,0,0.0,-0.0,-0.015523404851201624,1.0,0.9151028097908478
2020-04-13,0.024509654968090416,0,0.0,0.0,0.024509654968090416,1.0,0.9378087850733232
2020-04-14,-0.015914867802918786,0,0.0,-0.0,-0.015914867802918786,1.0,0.9230018202067478
2020-04-15,0.0037351288377580516,0,0.0,0.0,0.0037351288377580516,1.0,0.9264557974320855
2020-04-16,0.022650657363322134,0,0.0,0.0,0.022650657363322134,1.0,0.9476800949843736
2020-04-17,-0.0041762595295604275,0,0.0,-0.0,-0.0041762595295604275,1.0,0.9437305897764234
2020-04-20,-0.023816097998786517,0,0.0,-0.0,-0.023816097998786517,1.0,0.9215201424765603
2020-04-21,0.020676328949323954,0,0.0,0.0,0.020676328949323954,1.0,0.9407721405336983
2020-04-22,-0.008431753157937878,0,0.0,-0.0,-0.008431753157937878,1.0,0.9328731301177982
2020-04-23,0.01314031295017491,0,0.0,0.0,0.01314031295017491,1.0,0.945212267506611
2020-04-24,0.012969882218400484,0,0.0,0.0,0.012969882218400484,1.0,0.9575514048954239
2020-04-27,0.0005173610603998928,0,0.0,0.0,0.0005173610603998928,1.0,0.9580469328780364
2020-04-28,0.022412766920421594,0,0.0,0.0,0.022412766920421594,1.0,0.9797618521952871
2020-04-29,-0.015741839211026416,0,0.0,-0.0,-0.015741839211026416,1.0,0.9644593593460994
2020-04-30,-0.017027953566896094,0,0.0,-0.0,-0.017027953566896094,1.0,0.9481756229669861
2020-05-01,0.005706547039549922,0,0.0,0.0,0.005706547039549922,1.0,0.953601899687474
2020-05-04,0.0056792828601209275,0,0.0,0.0,0.0056792828601209275,1.0,0.9590330826256116
2020-05-05,-0.0005168289334554433,0,0.0,-0.0,-0.0005168289334554433,1.0,0.9585375546429992
2020-05-06,0.002060607099623691,0,0.0,0.0,0.002060607099623691,1.0,0.9605147603557992
2020-05-07,0.0127645649737127,0,0.0,0.0,0.0127645649737127,1.0,0.9728538977446121
2020-05-08,0.007075619738370988,0,0.0,0.0,0.007075619738370988,1.0,0.9797618521952873
2020-05-11,-0.0167648519962921,0,0.0,-0.0,-0.0167648519962921,1.0,0.9634732095985244
2020-05-12,-0.013405610596030756,0,0.0,-0.0,-0.013405610596030756,1.0,0.950643450444749
2020-05-13,-0.0010430544883044694,0,0.0,-0.0,-0.0010430544883044694,1.0,0.9496523944795243
2020-05-14,0.00776576023838376,0,0.0,0.0,0.00776576023838376,1.0,0.957055876912812
2020-05-15,0.014337692201718965,0,0.0,0.0,0.014337692201718965,1.0,0.9708766920318123
2020-05-19,0.01213006693582861,0,0.0,0.0,0.01213006693582861,1.0,0.9827252076556625
2020-05-20,-0.0035208838573063607,0,0.0,-0.0,-0.0035208838573063607,1.0,0.9792712304303248
2020-05-21,0.00201202276095406,0,0.0,0.0,0.00201202276095406,1.0,0.9812435299254749
2020-05-22,0.02090496067989637,0,0.0,0.0,0.02090496067989637,1.0,1.0019722994951505
2020-05-25,-0.012887189086312995,0,0.0,-0.0,-0.012887189086312995,1.0,0.989142540341375
2020-05-26,0.00943405552007856,0,0.0,0.0,0.00943405552007856,1.0,0.9985183222698129
2020-05-27,0.001482776500118198,0,0.0,0.0,0.001482776500118198,1.0,1.0000000000000002
2020-05-28,0.0,0,0.0,0.0,0.0,1.0,1.0000000000000002
2020-05-29,-0.0009866363131480166,0,0.0,-0.0,-0.0009866363131480166,1.0,0.9990138502524252
2020-06-01,0.006890976046286649,0,0.0,0.0,0.006890976046286649,1.0,1.0059218047031007
2020-06-02,0.01751148252681251,0,0.0,0.0,0.01751148252681251,1.0,1.023692125030051
2020-06-03,-0.006775774610066245,0,0.0,-0.0,-0.006775774610066245,1.0,1.016779264361726
2020-06-04,0.018278862962360733,0,0.0,0.0,0.018278862962360733,1.0,1.0355357344362515
2020-06-05,0.0075990000869405475,0,0.0,0.0,0.0075990000869405475,1.0,1.0434347448521515
2020-06-08,-0.0023679012309074585,0,0.0,-0.0,-0.0023679012309074585,1.0,1.040966917374389
2020-06-09,-0.00904760749492848,0,0.0,-0.0,-0.00904760749492848,1.0,1.0315911354459508
2020-06-10,-0.03903277483606189,0,0.0,-0.0,-0.03903277483606189,1.0,0.9921009895841002
2020-06-11,0.010395160254821666,0,0.0,0.0,0.010395160254821666,1.0,1.002467827477763
2020-06-12,0.003439552341028658,0,0.0,0.0,0.003439552341028658,1.0,1.0059218047031007
2020-06-15,0.01413173855115324,0,0.0,0.0,0.01413173855115324,1.0,1.0202381478047133
2020-06-16,-0.0009718688068606397,0,0.0,-0.0,-0.0009718688068606397,1.0,1.0192470918394887
2020-06-17,0.0014526426697160696,0,0.0,0.0,0.0014526426697160696,1.0,1.020728769569676
2020-06-18,-0.0014526426697160483,0,0.0,-0.0,-0.0014526426697160483,1.0,1.0192470918394887
2020-06-19,0.0014526426697160696,0,0.0,0.0,0.0014526426697160696,1.0,1.020728769569676
2020-06-22,0.006267329884018496,0,0.0,0.0,0.006267329884018496,1.0,1.027146102255389
2020-06-23,-0.025798518209815016,0,0.0,-0.0,-0.025798518209815016,1.0,1.0009861497475756
2020-06-24,0.01078835894209968,0,0.0,0.0,0.01078835894209968,1.0,1.011843609406201
2020-06-25,-0.016968456342373595,0,0.0,-0.0,-0.016968456342373595,1.0,0.9948190341619942
2020-06-26,0.012078637428233082,0,0.0,0.0,0.012078637428233082,1.0,1.006907954450676
2020-06-29,0.004889818914140559,0,0.0,0.0,0.004889818914140559,1.0,1.011843609406201
2020-06-30,0.01164179949650096,0,0.0,0.0,0.01164179949650096,1.0,1.0236921250300515
2020-07-02,-0.0009637907929647697,0,0.0,-0.0,-0.0009637907929647697,1.0,1.022705975282476
2020-07-03,0.010560445541980556,0,0.0,0.0,0.010560445541980556,1.0,1.0335634349411018
2020-07-06,-0.005268668442340192,0,0.0,-0.0,-0.005268668442340192,1.0,1.028132252002964
2020-07-07,0.0009634739224167535,0,0.0,0.0,0.0009634739224167535,1.0,1.0291233079681887
2020-07-08,-0.0009634739224168618,0,0.0,-0.0,-0.0009634739224168618,1.0,1.028132252002964
2020-07-09,0.010032679403635648,0,0.0,0.0,0.010032679403635648,1.0,1.0384990898966266
2020-07-10,-0.007635253937449791,0,0.0,-0.0,-0.007635253937449791,1.0,1.0306000794807266
2020-07-13,0.01473898418379528,0,0.0,0.0,0.01473898418379528,1.0,1.0459025723299145
2020-07-14,0.004240944043555523,0,0.0,0.0,0.004240944043555523,1.0,1.0503476055204768
2020-07-15,-0.0014116505564849753,0,0.0,-0.0,-0.0014116505564849753,1.0,1.0488659277902892
2020-07-16,0.005160133874473102,0,0.0,0.0,0.005160133874473102,1.0,1.0542922045107772
2020-07-17,0.004207267214163747,0,0.0,0.0,0.004207267214163747,1.0,1.0587372377013395
2020-07-20,-0.004207267214163703,0,0.0,-0.0,-0.004207267214163703,1.0,1.0542922045107772
2020-07-21,0.002338008088334252,0,0.0,0.0,0.002338008088334252,1.0,1.0567600319885397
2020-07-22,-0.009853767397904138,0,0.0,-0.0,-0.009853767397904138,1.0,1.0463981003125267
2020-07-23,-0.004727963426400873,0,0.0,-0.0,-0.004727963426400873,1.0,1.0414624453570016
2020-07-24,0.006845000740650681,0,0.0,0.0,0.006845000740650681,1.0,1.0486157106901581
2020-07-27,-0.004478224825282709,0,0.0,-0.0,-0.004478224825282709,1.0,1.043930272834764
2020-07-28,0.009876946820602698,0,0.0,0.0,0.009876946820602698,1.0,1.0542922045107772
2020-07-29,0.0009395786541727784,0,0.0,0.0,0.0009395786541727784,1.0,1.0552832604760018
2020-07-30,-0.008455337963742544,0,0.0,-0.0,-0.008455337963742544,1.0,1.0463981003125267
2020-07-31,0.010554569171628466,0,0.0,0.0,0.010554569171628466,1.0,1.0575008708536335
2020-08-04,0.005819456498951723,0,0.0,0.0,0.005819456498951723,1.0,1.0636728926568646
2020-08-05,0.004629467459010218,0,0.0,0.0,0.004629467459010218,1.0,1.0686085476123897
2020-08-06,0.0029981593419558614,0,0.0,0.0,0.0029981593419558614,1.0,1.071817213955246
2020-08-07,0.001609974871739631,0,0.0,0.0,0.001609974871739631,1.0,1.0735442025679147
2020-08-10,-0.006920188949473874,0,0.0,-0.0,-0.006920188949473874,1.0,1.066140720134627
2020-08-11,0.010132383439168419,0,0.0,0.0,0.010132383439168419,1.0,1.0769981797932524
2020-08-12,-0.004593321745485332,0,0.0,-0.0,-0.004593321745485332,1.0,1.0720625248377271
2020-08-13,0.00046211250287616447,0,0.0,0.0,0.00046211250287616447,1.0,1.0725580528203396
2020-08-14,0.0025264017713874467,0,0.0,0.0,0.0025264017713874467,1.0,1.0752711911805837
2020-08-17,-0.0006892160782571166,0,0.0,-0.0,-0.0006892160782571166,1.0,1.0745303523154899
2020-08-18,-0.0018371856931301957,0,0.0,-0.0,-0.0018371856931301957,1.0,1.0725580528203398
2020-08-19,-0.0009244386524502044,0,0.0,-0.0,-0.0009244386524502044,1.0,1.071566996855115
2020-08-20,-0.0009207112571789917,0,0.0,-0.0,-0.0009207112571789917,1.0,1.07058084710754
2020-08-21,0.011233180233964938,0,0.0,0.0,0.011233180233964938,1.0,1.0826746736138715
2020-08-24,0.0004575840097601314,0,0.0,0.0,0.0004575840097601314,1.0,1.0831702015964837
2020-08-25,0.006582297674910028,0,0.0,0.0,0.006582297674910028,1.0,1.0903234669296404
2020-08-26,-0.0031728746066812838,0,0.0,-0.0,-0.0031728746066812838,1.0,1.0868694897043027
2020-08-27,0.002268009205559871,0,0.0,0.0,0.002268009205559871,1.0,1.0893373171820653
2020-08-28,-0.007731402984355896,0,0.0,-0.0,-0.007731402984355896,1.0,1.0809476850012025
2020-08-31,0.005919212127283687,0,0.0,0.0,0.005919212127283687,1.0,1.0873650176869152
2020-09-01,0.01128383908988358,0,0.0,0.0,0.01128383908988358,1.0,1.0997041550757278
2020-09-02,-0.02315750914756586,0,0.0,-0.0,-0.02315750914756586,1.0,1.0745303523154897
2020-09-03,-0.010621746171586817,0,0.0,-0.0,-0.010621746171586817,1.0,1.0631773646742522
2020-09-04,-0.008857757647208055,0,0.0,-0.0,-0.008857757647208055,1.0,1.053801582745814
2020-09-08,0.015797168216035537,0,0.0,0.0,0.015797168216035537,1.0,1.0705808471075398
2020-09-09,-0.012524892693517415,0,0.0,-0.0,-0.012524892693517415,1.0,1.0572555599711517
2020-09-10,0.002331462576553152,0,0.0,0.0,0.002331462576553152,1.0,1.0597233874489145
2020-09-11,0.01019343011696428,0,0.0,0.0,0.01019343011696428,1.0,1.0705808471075398
2020-09-14,0.005976359152238349,0,0.0,0.0,0.005976359152238349,1.0,1.0769981797932524
2020-09-15,-0.003673882401443759,0,0.0,-0.0,-0.003673882401443759,1.0,1.0730486745853025
2020-09-16,-0.006458501037724678,0,0.0,-0.0,-0.006458501037724678,1.0,1.066140720134627
2020-09-17,-0.00464020832495958,0,0.0,-0.0,-0.00464020832495958,1.0,1.0612050651791018
2020-09-18,-0.009345515131818742,0,0.0,-0.0,-0.009345515131818742,1.0,1.0513337552680515
2020-09-21,0.006085437966623339,0,0.0,0.0,0.006085437966623339,1.0,1.057751087953764
2020-09-22,-0.015519116330058286,0,0.0,-0.0,-0.015519116330058286,1.0,1.0414624453570012
2020-09-23,-0.0028494348719184425,0,0.0,-0.0,-0.0028494348719184425,1.0,1.0384990898966264
2020-09-24,0.013453759533077484,0,0.0,0.0,0.013453759533077484,1.0,1.052565215898108
2020-09-25,0.013275156116717372,0,0.0,0.0,0.013275156116717372,1.0,1.0666313418995896
2020-09-28,-0.0004600789576633348,0,0.0,-0.0,-0.0004600789576633348,1.0,1.0661407201346267
2020-09-29,-0.002317412723231972,0,0.0,-0.0,-0.002317412723231972,1.0,1.0636728926568642
2020-09-30,0.0037062060300776817,0,0.0,0.0,0.0037062060300776817,1.0,1.0676223978648143
2020-10-01,-0.002083913910634722,0,0.0,-0.0,-0.002083913910634722,1.0,1.065399881269533
2020-10-02,0.011742731718486532,0,0.0,0.0,0.011742731718486532,1.0,1.0779843295408273
2020-10-05,-0.0068915868277674795,0,0.0,-0.0,-0.0068915868277674795,1.0,1.0705808471075395
2020-10-06,0.011917213520055057,0,0.0,0.0,0.011917213520055057,1.0,1.0834155124789648
2020-10-07,0.0031829737918987453,0,0.0,0.0,0.0031829737918987453,1.0,1.0868694897043023
2020-10-08,0.0020427910808551723,0,0.0,0.0,0.0020427910808551723,1.0,1.0890920062995837
2020-10-09,0.0033909161422614477,0,0.0,0.0,0.0033909161422614477,1.0,1.0927912944074025
2020-10-13,-0.004071382941686203,0,0.0,-0.0,-0.004071382941686203,1.0,1.0883511674344897
2020-10-14,0.0009056849241293749,0,0.0,0.0,0.0009056849241293749,1.0,1.0893373171820648
2020-10-15,-0.0013610901637495728,0,0.0,-0.0,-0.0013610901637495728,1.0,1.0878556394518772
2020-10-16,-0.010486396578106842,0,0.0,-0.0,-0.010486396578106842,1.0,1.0765075580282892
2020-10-19,0.0,0,0.0,0.0,0.0,1.0,1.0765075580282892
2020-10-20,-0.002299638273036798,0,0.0,-0.0,-0.002299638273036798,1.0,1.074034824332877
2020-10-21,0.0036705153251469728,0,0.0,0.0,0.0036705153251469728,1.0,1.0779843295408271
2020-10-22,0.0036570918982730266,0,0.0,0.0,0.0036570918982730266,1.0,1.081933834748777
2020-10-23,-0.013780159066927207,0,0.0,-0.0,-0.013780159066927207,1.0,1.0671268698822016
2020-10-26,-0.0051025339848140795,0,0.0,-0.0,-0.0051025339848140795,1.0,1.0616956869440641
2020-10-27,-0.023040889145867088,0,0.0,-0.0,-0.023040889145867088,1.0,1.0375129401490508
2020-10-28,0.008527440790825494,1,0.0005,0.008027440790825494,0.008527440790825494,1.0080597470814032,1.046398100312526
2020-10-29,-0.012104092644914298,0,0.0005,-0.0005,-0.012104092644914298,1.0075558431943323,1.0338087458235823
2020-10-30,0.007847107543377866,0,0.0,0.0,0.007847107543377866,1.0075558431943323,1.0419530671219637
2020-11-02,0.01598001162526998,0,0.0,0.0,0.01598001162526998,1.0075558431943323,1.0587372377013389
2020-11-03,0.01296958606663797,0,0.0,0.0,0.01296958606663797,1.0075558431943323,1.0725580528203391
2020-11-04,0.015523046607884623,0,0.0,0.0,0.015523046607884623,1.0075558431943323,1.0893373171820648
2020-11-05,-0.0009056849241293956,0,0.0,-0.0,-0.0009056849241293956,1.0075558431943323,1.08835116743449
2020-11-06,0.014406769034416398,0,0.0,0.0,0.014406769034416398,1.0075558431943323,1.1041442820486402
2020-11-09,0.003570600704174751,0,0.0,0.0,0.003570600704174751,1.0075558431943323,1.1080937872565904
2020-11-10,0.010635938413424712,0,0.0,0.0,0.010635938413424712,1.0075558431943323,1.1199423028804405
2020-11-11,-0.00707804155173878,0,0.0,-0.0,-0.00707804155173878,1.0075558431943323,1.1120432924645403
2020-11-12,0.012351709308727934,0,0.0,0.0,0.012351709308727934,1.0075558431943323,1.1258641075835405
2020-11-13,0.009165760260198975,0,0.0,0.0,0.009165760260198975,1.0075558431943323,1.1362309454772033
2020-11-16,-0.00043621067507491445,0,0.0,-0.0,-0.00043621067507491445,1.0075558431943323,1.1357354174945908
2020-11-17,-0.007854028191087102,0,0.0,-0.0,-0.007854028191087102,1.0075558431943323,1.1268502573311157
2020-11-18,0.005241423055156117,1,0.0005,0.004741423055156117,0.005241423055156117,1.0123444350975754,1.1327720620342159
