mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ridge__alpha,params,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
0.0007386207580566406,8.692193393310288e-05,0.0005291461944580078,9.07069116417751e-06,0.01,{'ridge__alpha': 0.01},-0.010168123790135004,-0.010854863431640232,-0.008234432149804854,-0.006493188220678427,-0.00998315443706878,-0.00914675240586546,0.0015832967045569743,7,-0.008186151882424107,-0.008626461929083899,-0.006364730400022722,-0.00507814768554952,-0.006401583513550151,-0.006931415082126078,0.0013026128599555316,7,-1.4928244462926448,-0.19708500624555803,-0.08342421282907497,-0.08392457801702413,-0.03865820722239155,-0.37918329012133867,0.5592789788051526,7
0.0006506919860839843,7.943760725809019e-05,0.0005188941955566406,1.1462554344107863e-05,0.1,{'ridge__alpha': 0.1},-0.00840417474082568,-0.010619774870324138,-0.008227333040106737,-0.006478109073888029,-0.009964639316682147,-0.008738806208365346,0.0014508648780273703,6,-0.006337878327128038,-0.008451175574920608,-0.006364581782750669,-0.005068135891292844,-0.006390268331668762,-0.006522407981552183,0.0010873337050967228,6,-0.7029433179931472,-0.14579489754552344,-0.08155692392675618,-0.07889602235299731,-0.03480911348695348,-0.20880005506107552,0.24959404402319005,6
0.0007246017456054687,0.00013682463164261887,0.0005346298217773438,2.5269940097580357e-05,1.0,{'ridge__alpha': 1.0},-0.007393934485295381,-0.010286952678940342,-0.008208800834179155,-0.0064190689949599295,-0.009876309365644424,-0.008437013271803847,0.0014632868776708803,5,-0.005405071741912336,-0.008135123452899514,-0.006372733415587843,-0.005017516998444219,-0.006325040080384582,-0.006251097137845699,0.0010777102606470356,5,-0.3181390967241431,-0.07510219269703566,-0.07668996127288774,-0.059319988593925954,-0.016544625523246204,-0.10915917296224772,0.10672219529589123,5
0.0006408214569091797,6.021027913555504e-05,0.0005177974700927735,2.3419161758774328e-05,5.0,{'ridge__alpha': 5.0},-0.007044501373508327,-0.010278665627730565,-0.008198134194986741,-0.00639667691173023,-0.009828378012646738,-0.008349271224120521,0.0015131563679915544,4,-0.005128573735665076,-0.008113909802938718,-0.006377037235962073,-0.004997251981222354,-0.006297796325498248,-0.0061829138162572935,0.0011222347692162072,4,-0.19649410058069017,-0.07337071039348952,-0.0738936450023997,-0.05194228050416938,-0.006701652035591366,-0.08048047770326802,0.06294575389277535,4
0.0006865978240966797,6.638583703792145e-05,0.0005198001861572265,2.7522799543036045e-05,10.0,{'ridge__alpha': 10.0},-0.006896589949800829,-0.010278991992348526,-0.008185746919170808,-0.006394572907459362,-0.009822733702996893,-0.008315727094355286,0.0015392957135654467,3,-0.005007644089548734,-0.00811394871288164,-0.006374124750865967,-0.0049982047902526715,-0.006287901964716894,-0.006156364861653182,0.0011452292413899913,3,-0.14677668616433048,-0.07343887406297345,-0.07065081769080828,-0.05125038154414119,-0.0055457127232378944,-0.06953249443709826,0.04563270645097153,3
0.0005988597869873047,6.28795091790396e-05,0.0004955768585205078,1.0141733373713808e-05,50.0,{'ridge__alpha': 50.0},-0.006640823744272216,-0.010228918259750405,-0.008131499394661202,-0.0063872142569301425,-0.009816260250576529,-0.008240943181238098,0.0015774878675620468,2,-0.00482079223005751,-0.008083138462866485,-0.0063401485296063894,-0.004993930838506175,-0.006255213989356618,-0.006098644810078635,0.001172548778316265,2,-0.06329544320953051,-0.06300591177535764,-0.05650728103115865,-0.04883228943583662,-0.0042207847341027005,-0.047172342037197224,0.022115103925664594,2
0.0006733417510986328,0.0001318941750697529,0.0005136489868164063,3.1910204843559884e-05,100.0,{'ridge__alpha': 100.0},-0.006564632930375435,-0.010177058507587693,-0.008097261485959597,-0.006379336323311353,-0.00981269506603613,-0.008206196862654041,0.0015817174584104128,1,-0.004768401887880167,-0.008058124382565127,-0.006310407473488152,-0.004989814149711397,-0.006242715411133804,-0.006073892660955729,0.0011748317564394559,1,-0.03903682369026473,-0.05225453483562448,-0.047629103661866345,-0.04624664402200507,-0.0034914678313098246,-0.03773171480821409,0.017637870899959735,1
