mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hgb__learning_rate,param_hgb__max_depth,param_hgb__max_leaf_nodes,param_hgb__min_samples_leaf,params,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
0.09798827171325683,0.008294328198290088,0.0034316062927246095,0.000891642906069906,0.03,3,15,10,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 10}",-0.011138366019422358,-0.016584494714536442,-0.009717888038581255,-0.015145331731066483,-0.014566781817163693,-0.013430572464154047,0.002577472895219117,4,-0.008528696476255712,-0.011270315593182293,-0.0070015792038095334,-0.010011517535916602,-0.010583131252450789,-0.009479048012322985,0.0015331133604653744,1,-0.0053690379753881246,0.015607577570983855,-0.04791216356724082,-0.040876811270350366,-0.007570898213381971,-0.017224266691075484,0.023718574359654278,4
0.08990802764892578,0.00649075273851907,0.0029941558837890624,0.00082470039847298,0.03,3,15,20,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 20}",-0.011158886537351025,-0.01661012754595525,-0.009874667941560512,-0.014994974369422794,-0.014664055503237376,-0.013460542379505391,0.0025250317697735137,7,-0.00852892652984374,-0.01130417823004588,-0.007074689757609248,-0.009926757631851305,-0.010828060176434704,-0.009532522465156975,0.0015505321600620845,4,-0.00907688840506049,0.012562291572818518,-0.08199710771926916,-0.020312502881675742,-0.021072491260006876,-0.02397933973863875,0.03144942205103207,7
0.08338041305541992,0.005043506575879521,0.004489803314208984,0.0005964166369040824,0.03,3,15,50,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 50}",-0.011280559549235191,-0.01665531678258625,-0.009774493655779403,-0.0148534138988533,-0.014512170138324834,-0.013415190804955795,0.002513228680661393,1,-0.0086358729488046,-0.011345088152886474,-0.007060527404151788,-0.009985301658252756,-0.01070453490880597,-0.009546265014580318,0.0015347841663627224,7,-0.031202176112930635,0.007182169779939018,-0.06015566217480828,-0.001138859919266988,-3.018087015904669e-05,-0.017068941859445186,0.02525239426436592,1
0.0993865966796875,0.005987481207078717,0.0039273262023925785,0.0010697253961151206,0.03,3,31,10,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 10}",-0.011138366019422358,-0.016584494714536442,-0.009717888038581255,-0.015145331731066483,-0.014566781817163693,-0.013430572464154047,0.002577472895219117,4,-0.008528696476255712,-0.011270315593182293,-0.0070015792038095334,-0.010011517535916602,-0.010583131252450789,-0.009479048012322985,0.0015331133604653744,1,-0.0053690379753881246,0.015607577570983855,-0.04791216356724082,-0.040876811270350366,-0.007570898213381971,-0.017224266691075484,0.023718574359654278,4
0.10656347274780273,0.017198584033060724,0.0037387847900390626,0.0007645632124149707,0.03,3,31,20,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 20}",-0.011158886537351025,-0.01661012754595525,-0.009874667941560512,-0.014994974369422794,-0.014664055503237376,-0.013460542379505391,0.0025250317697735137,7,-0.00852892652984374,-0.01130417823004588,-0.007074689757609248,-0.009926757631851305,-0.010828060176434704,-0.009532522465156975,0.0015505321600620845,4,-0.00907688840506049,0.012562291572818518,-0.08199710771926916,-0.020312502881675742,-0.021072491260006876,-0.02397933973863875,0.03144942205103207,7
0.08765430450439453,0.012766951077973354,0.00454416275024414,0.0006902889209177205,0.03,3,31,50,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 50}",-0.011280559549235191,-0.01665531678258625,-0.009774493655779403,-0.0148534138988533,-0.014512170138324834,-0.013415190804955795,0.002513228680661393,1,-0.0086358729488046,-0.011345088152886474,-0.007060527404151788,-0.009985301658252756,-0.01070453490880597,-0.009546265014580318,0.0015347841663627224,7,-0.031202176112930635,0.007182169779939018,-0.06015566217480828,-0.001138859919266988,-3.018087015904669e-05,-0.017068941859445186,0.02525239426436592,1
0.09761247634887696,0.00873007016408129,0.004032278060913086,0.0007840838951896633,0.03,3,63,10,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 10}",-0.011138366019422358,-0.016584494714536442,-0.009717888038581255,-0.015145331731066483,-0.014566781817163693,-0.013430572464154047,0.002577472895219117,4,-0.008528696476255712,-0.011270315593182293,-0.0070015792038095334,-0.010011517535916602,-0.010583131252450789,-0.009479048012322985,0.0015331133604653744,1,-0.0053690379753881246,0.015607577570983855,-0.04791216356724082,-0.040876811270350366,-0.007570898213381971,-0.017224266691075484,0.023718574359654278,4
0.11562142372131348,0.01242999823173993,0.0066105365753173825,0.002346145457852444,0.03,3,63,20,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 20}",-0.011158886537351025,-0.01661012754595525,-0.009874667941560512,-0.014994974369422794,-0.014664055503237376,-0.013460542379505391,0.0025250317697735137,7,-0.00852892652984374,-0.01130417823004588,-0.007074689757609248,-0.009926757631851305,-0.010828060176434704,-0.009532522465156975,0.0015505321600620845,4,-0.00907688840506049,0.012562291572818518,-0.08199710771926916,-0.020312502881675742,-0.021072491260006876,-0.02397933973863875,0.03144942205103207,7
0.08214001655578614,0.0014620878685073454,0.0035628795623779295,0.0006677554491629921,0.03,3,63,50,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 50}",-0.011280559549235191,-0.01665531678258625,-0.009774493655779403,-0.0148534138988533,-0.014512170138324834,-0.013415190804955795,0.002513228680661393,1,-0.0086358729488046,-0.011345088152886474,-0.007060527404151788,-0.009985301658252756,-0.01070453490880597,-0.009546265014580318,0.0015347841663627224,7,-0.031202176112930635,0.007182169779939018,-0.06015566217480828,-0.001138859919266988,-3.018087015904669e-05,-0.017068941859445186,0.02525239426436592,1
0.1789468765258789,0.015548615055413401,0.005107307434082031,0.001531594409726755,0.03,5,15,10,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 10}",-0.011196601564284606,-0.01653394125982582,-0.010031508190548733,-0.016891446283782405,-0.014980284645954288,-0.013926756388879172,0.0028044045644501324,44,-0.008504518640234512,-0.011252984268960882,-0.0071453530145427335,-0.010798153765792422,-0.010943633949992326,-0.009728928727904576,0.001619601171887654,25,-0.01590941159842152,0.02159975179436202,-0.11664098285186753,-0.294718715416862,-0.0655860240389805,-0.0942510764223539,0.11051615109836276,40
