date,y_reg,pos,costs,r_strategy,r_bh,eq_strat,eq_bh
2000-03-14,-0.042802539234760434,0.0,0.0,-0.0,-0.042802539234760434,1.0,1.2935260842237606
2000-03-15,0.055294027128789475,0.0,0.0,0.0,0.055294027128789475,1.0,1.3670647391577644
2000-03-16,0.01867510434439001,0.0,0.0,0.0,0.01867510434439001,1.0,1.3928346951602786
2000-03-17,-0.7215243707107858,0.0,0.0,-0.0,-0.7215243707107858,1.0,0.6769327467001895
2000-03-20,0.03736197655865585,0.0,0.0,0.0,0.03736197655865585,1.0,0.7027027027027037
2000-03-21,0.019486887673496694,0.0,0.0,0.0,0.019486887673496694,1.0,0.7165304839723455
2000-03-22,0.01739174271186924,0.0,0.0,0.0,0.01739174271186924,1.0,0.7291011942174744
2000-03-23,0.013358650444352083,0.0,0.0,0.0,0.013358650444352083,1.0,0.7389063482086751
2000-03-24,0.0020394296667696973,0.0,0.0,0.0,0.0020394296667696973,1.0,0.7404148334380904
2000-03-27,-0.025796787332020305,0.0,0.0,-0.0,-0.025796787332020305,1.0,0.7215587680703971
2000-03-28,-0.0427111180930498,0.0,0.0,-0.0,-0.0427111180930498,1.0,0.6913890634820878
2000-03-29,-0.024851716155763433,0.0,0.0,-0.0,-0.024851716155763433,1.0,0.6744186046511639
2000-03-30,0.02029589961990273,0.0,0.0,0.0,0.02029589961990273,1.0,0.6882463859208057
2000-03-31,-0.06216690641655156,0.0,0.0,-0.0,-0.06216690641655156,1.0,0.6467630421118804
2000-04-03,-0.009765702611324789,0.0,0.0,-0.0,-0.009765702611324789,1.0,0.640477686989316
2000-04-04,-0.017822253907504384,0.0,0.0,-0.0,-0.017822253907504384,1.0,0.6291640477686999
2000-04-05,0.023693112257288044,0.0,0.0,0.0,0.023693112257288044,1.0,0.6442489000628546
2000-04-06,0.03922071315328133,0.0,0.0,0.0,0.03922071315328133,1.0,0.6700188560653688
2000-04-07,-0.06892586756719707,0.0,0.0,-0.0,-0.06892586756719707,1.0,0.6253928346951614
2000-04-10,-0.017744445299071956,0.0,0.0,-0.0,-0.017744445299071956,1.0,0.6143934632306736
2000-04-11,-0.060624621816434854,0.0,0.0,-0.0,-0.060624621816434854,1.0,0.578252671275928
2000-04-12,-0.04445176257083381,0.0,0.0,-0.0,-0.04445176257083381,1.0,0.5531112507856702
2000-04-13,-0.0905714254571515,0.0,0.0,-0.0,-0.0905714254571515,1.0,0.5052168447517292
2000-04-14,0.10892469634821529,0.0,0.0,0.0,0.10892469634821529,1.0,0.5633563796354504
2000-04-17,0.026098491679769985,0.0,0.0,0.0,0.026098491679769985,1.0,0.578252671275928
2000-04-18,-0.032478277155483994,0.0,0.0,-0.0,-0.032478277155483994,1.0,0.5597737272155886
2000-04-19,-0.020532738811019843,0.0,0.0,-0.0,-0.020532738811019843,1.0,0.5483972344437469
2000-04-20,-0.02907181482197696,0.0,0.0,-0.0,-0.02907181482197696,1.0,0.5326838466373358
2000-04-24,0.06531255777709062,0.0,0.0,0.0,0.06531255777709062,1.0,0.5686360779384044
2000-04-25,-0.034751880514360456,0.0,0.0,-0.0,-0.034751880514360456,1.0,0.5492143306096803
2000-04-26,0.04333656893931113,0.0,0.0,0.0,0.04333656893931113,1.0,0.5735386549340047
2000-04-27,0.03763885149993491,0.0,0.0,0.0,0.03763885149993491,1.0,0.5955373978629802
2000-04-28,0.009244734398915627,0.0,0.0,0.0,0.009244734398915627,1.0,0.601068510370837
2000-05-01,-0.05923350579313293,0.0,0.0,-0.0,-0.05923350579313293,1.0,0.5664990571967325
2000-05-02,-0.01115709442569243,0.0,0.0,-0.0,-0.01115709442569243,1.0,0.5602137020741681
2000-05-03,0.002017485553168909,0.0,0.0,0.0,0.002017485553168909,1.0,0.5613450659962298
2000-05-04,0.02356955579076042,0.0,0.0,0.0,0.02356955579076042,1.0,0.5747328724072921
2000-05-05,-0.03971077197014579,0.0,0.0,-0.0,-0.03971077197014579,1.0,0.5523570081709627
2000-05-08,-0.02162495126290169,0.0,0.0,-0.0,-0.02162495126290169,1.0,0.5405405405405416
2000-05-09,-0.0754505545885538,0.0,0.0,-0.0,-0.0754505545885538,1.0,0.5012570710245138
2000-05-10,0.059392072017060635,0.0,0.0,0.0,0.059392072017060635,1.0,0.5319296040226282
2000-05-11,0.0,0.0,0.0,0.0,0.0,1.0,0.5319296040226282
2000-05-12,0.04256453779869636,0.0,0.0,0.0,0.04256453779869636,1.0,0.5550597108736655
2000-05-15,0.027916060221026228,0.0,0.0,0.0,0.027916060221026228,1.0,0.5707730986800766
2000-05-16,-0.02080742661918658,0.0,0.0,-0.0,-0.02080742661918658,1.0,0.5590194846008811
2000-05-17,-0.036525899036501115,0.0,0.0,-0.0,-0.036525899036501115,1.0,0.5389692017599006
2000-05-18,-0.04850449069227139,0.0,0.0,-0.0,-0.04850449069227139,1.0,0.5134506599622889
2000-05-19,-0.000734753890513295,0.0,0.0,-0.0,-0.000734753890513295,1.0,0.5130735386549351
2000-05-22,-0.08724527557895102,0.0,0.0,-0.0,-0.08724527557895102,1.0,0.47020741671904565
2000-05-23,0.060805455775972614,0.0,0.0,0.0,0.060805455775972614,1.0,0.49968573224387286
2000-05-24,-0.022258470600942697,0.0,0.0,-0.0,-0.022258470600942697,1.0,0.4886863607793851
2000-05-25,0.0,0.0,0.0,0.0,0.0,1.0,0.4886863607793851
2000-05-26,0.0957193331548613,0.0,0.0,0.0,0.0957193331548613,1.0,0.5377749842866133
2000-05-30,-0.024371252357395113,0.0,0.0,-0.0,-0.024371252357395113,1.0,0.5248271527341305
2000-05-31,0.04541979166647988,0.0,0.0,0.0,0.04541979166647988,1.0,0.5492143306096805
2000-06-01,0.0690844214275079,0.0,0.0,0.0,0.0690844214275079,1.0,0.5884978001257082
2000-06-02,0.002453465415473825,0.0,0.0,0.0,0.002453465415473825,1.0,0.5899434318038981
2000-06-05,-0.028201317903670704,0.0,0.0,-0.0,-0.028201317903670704,1.0,0.5735386549340049
2000-06-06,0.026388467500495914,0.0,0.0,0.0,0.026388467500495914,1.0,0.5888749214330621
2000-06-07,-0.004707401439171956,0.0,0.0,-0.0,-0.004707401439171956,1.0,0.5861093651791337
2000-06-08,0.005347606326595277,0.0,0.0,0.0,0.005347606326595277,1.0,0.589252042740416
2000-06-09,-0.03252319170556006,0.0,0.0,-0.0,-0.03252319170556006,1.0,0.5703959773727226
2000-06-12,0.037842353183159934,0.0,0.0,0.0,0.037842353183159934,1.0,0.5923947203016982
2000-06-13,-0.022750203207279506,0.0,0.0,-0.0,-0.022750203207279506,1.0,0.5790697674418616
2000-06-14,0.017431041729679603,0.0,0.0,0.0,0.017431041729679603,1.0,0.589252042740416
2000-06-15,0.005319161477600027,0.0,0.0,0.0,0.005319161477600027,1.0,0.5923947203016982
2000-06-16,0.03901665234245172,0.0,0.0,0.0,0.03901665234245172,1.0,0.6159648020113148
2000-06-19,-0.0037826554329919086,0.0,0.0,-0.0,-0.0037826554329919086,1.0,0.6136392206159659
2000-06-20,0.012722170471800444,0.0,0.0,0.0,0.012722170471800444,1.0,0.6214959145191714
2000-06-21,-0.03740197970257027,0.0,0.0,-0.0,-0.03740197970257027,1.0,0.5986800754242625
2000-06-22,-0.04016604172533476,0.0,0.0,-0.0,-0.04016604172533476,1.0,0.5751099937146459
2000-06-23,0.026955809988528295,0.0,0.0,0.0,0.026955809988528295,1.0,0.590823381521057
2000-06-26,-0.011986444880367923,0.0,0.0,-0.0,-0.011986444880367923,1.0,0.5837837837837847
2000-06-27,0.011986444880367835,0.0,0.0,0.0,0.011986444880367835,1.0,0.5908233815210568
2000-06-28,-0.02542692468470908,0.0,0.0,-0.0,-0.02542692468470908,1.0,0.5759899434318049
2000-06-29,0.019451661494622047,0.0,0.0,0.0,0.019451661494622047,1.0,0.5873035826524208
2000-06-30,0.01918549492689353,0.0,0.0,0.0,0.01918549492689353,1.0,0.5986800754242625
2000-07-03,-0.03951051892244433,0.0,0.0,-0.0,-0.03951051892244433,1.0,0.5754871150219998
2000-07-05,0.026300287185637844,0.0,0.0,0.0,0.026300287185637844,1.0,0.590823381521057
2000-07-06,0.020428213803914047,0.0,0.0,0.0,0.020428213803914047,1.0,0.603016970458832
2000-07-07,-0.015334824184810884,0.0,0.0,-0.0,-0.015334824184810884,1.0,0.5938403519798879
2000-07-10,0.005488719711433859,0.0,0.0,0.0,0.005488719711433859,1.0,0.5971087366436214
2000-07-11,0.023408090898014804,0.0,0.0,0.0,0.023408090898014804,1.0,0.6112507856693914
2000-07-12,0.01277156567948754,0.0,0.0,0.0,0.01277156567948754,1.0,0.6191074795725969
2000-07-13,0.021095709487595544,0.0,0.0,0.0,0.021095709487595544,1.0,0.6323067253299822
2000-07-14,0.011857846450783468,0.0,0.0,0.0,0.011857846450783468,1.0,0.6398491514770595
2000-07-17,-0.022852459951875227,0.0,0.0,-0.0,-0.022852459951875227,1.0,0.6253928346951613
2000-07-18,-0.022872661665991455,0.0,0.0,-0.0,-0.022872661665991455,1.0,0.6112507856693913
2000-07-19,0.03187722475907331,0.0,0.0,0.0,0.03187722475907331,1.0,0.6310496543054693
2000-07-20,-0.03445122875424608,0.0,0.0,-0.0,-0.03445122875424608,1.0,0.6096794468887502
2000-07-21,-0.020834086902842025,0.0,0.0,-0.0,-0.020834086902842025,1.0,0.5971087366436213
2000-07-24,0.007863736460214451,0.0,0.0,0.0,0.007863736460214451,1.0,0.6018227529855446
2000-07-25,-0.0012540496993041033,0.0,0.0,-0.0,-0.0012540496993041033,1.0,0.6010685103708369
2000-07-26,-0.04000320054055385,0.0,0.0,-0.0,-0.04000320054055385,1.0,0.5774984286612201
2000-07-27,-0.05595552163527214,0.0,0.0,-0.0,-0.05595552163527214,1.0,0.546071653048398
2000-07-28,0.02904015322116365,0.0,0.0,0.0,0.02904015322116365,1.0,0.562162162162163
2000-07-31,-0.013394313593382836,0.0,0.0,-0.0,-0.013394313593382836,1.0,0.5546825895663112
2000-08-01,-0.017835158932857205,0.0,0.0,-0.0,-0.017835158932857205,1.0,0.5448774355751107
2000-08-02,0.042348110529220113,0.0,0.0,0.0,0.042348110529220113,1.0,0.5684475172847273
2000-08-03,-0.0034335748414506613,0.0,0.0,-0.0,-0.0034335748414506613,1.0,0.5664990571967324
2000-08-04,0.02324921035231814,0.0,0.0,0.0,0.02324921035231814,1.0,0.579824010056569
2000-08-07,0.020174522638492266,0.0,0.0,0.0,0.020174522638492266,1.0,0.5916404776869901
2000-08-08,-0.02691807658200702,0.0,0.0,-0.0,-0.02691807658200702,1.0,0.5759270898805791
2000-08-09,-0.02006240129426339,0.0,0.0,-0.0,-0.02006240129426339,1.0,0.5644877435575117
2000-08-10,0.013822302223777736,0.0,0.0,0.0,0.013822302223777736,1.0,0.5723444374607174
2000-08-11,0.021080863246619824,0.0,0.0,0.0,0.021080863246619824,1.0,0.5845380263984924
2000-08-14,0.0,0.0,0.0,0.0,0.0,1.0,0.5845380263984924
2000-08-15,0.010056787445593013,0.0,0.0,0.0,0.010056787445593013,1.0,0.590446260213703
2000-08-16,0.019084347461906303,0.0,0.0,0.0,0.019084347461906303,1.0,0.6018227529855446
2000-08-17,-0.005235614053945052,0.0,0.0,-0.0,-0.005235614053945052,1.0,0.5986800754242623
2000-08-18,0.002621233479874287,0.0,0.0,0.0,0.002621233479874287,1.0,0.6002514142049035
2000-08-21,0.0,0.0,0.0,0.0,0.0,1.0,0.6002514142049035
2000-08-22,0.01620309649038564,0.0,0.0,0.0,0.01620309649038564,1.0,0.6100565681961041
2000-08-23,0.015336155808139462,0.0,0.0,0.0,0.015336155808139462,1.0,0.6194846008799506
2000-08-24,-0.0053919455115748515,0.0,0.0,-0.0,-0.0053919455115748515,1.0,0.6161533626649915
2000-08-25,0.004782993904408362,0.0,0.0,0.0,0.004782993904408362,1.0,0.6191074795725967
2000-08-28,0.0050633019565466345,0.0,0.0,0.0,0.0050633019565466345,1.0,0.6222501571338789
2000-08-29,-0.0012128564252092936,0.0,0.0,-0.0,-0.0012128564252092936,1.0,0.6214959145191712
2000-08-30,0.031065819574890532,0.0,0.0,0.0,0.031065819574890532,1.0,0.6411062225015722
2000-08-31,0.005865119452398058,0.0,0.0,0.0,0.005865119452398058,1.0,0.6448774355751109
2000-09-01,-0.030680288572122044,0.0,0.0,-0.0,-0.030680288572122044,1.0,0.6253928346951612
2000-09-05,-0.03580945269671089,0.0,0.0,-0.0,-0.03580945269671089,1.0,0.6033940917661856
2000-09-06,0.02194493875056602,0.0,0.0,0.0,0.02194493875056602,1.0,0.6167818981772479
2000-09-07,-0.031048753000036546,0.0,0.0,-0.0,-0.031048753000036546,1.0,0.5979258328095547
2000-09-08,-0.02468998461106413,0.0,0.0,-0.0,-0.02468998461106413,1.0,0.5833438089252052
2000-09-11,-0.015527756472176111,0.0,0.0,-0.0,-0.015527756472176111,1.0,0.5743557510999381
2000-09-12,0.02293480015951584,0.0,0.0,0.0,0.02293480015951584,1.0,0.5876807039597747
2000-09-13,-0.005361943141385399,0.0,0.0,-0.0,-0.005361943141385399,1.0,0.5845380263984924
2000-09-14,-0.018996500690655036,0.0,0.0,-0.0,-0.018996500690655036,1.0,0.5735386549340047
2000-09-15,-0.015127545145472496,0.0,0.0,-0.0,-0.015127545145472496,1.0,0.5649277184160914
2000-09-18,0.03616497248043566,0.0,0.0,0.0,0.03616497248043566,1.0,0.5857322438717797
2000-09-19,0.015334130722577098,0.0,0.0,0.0,0.015334130722577098,1.0,0.5947831552482723
2000-09-20,-0.07548268817416613,0.0,0.0,-0.0,-0.07548268817416613,1.0,0.551539912005029
2000-09-21,0.057462261310857125,0.0,0.0,0.0,0.057462261310857125,1.0,0.5841609050911384
2000-09-22,-0.02693581961918201,0.0,0.0,-0.0,-0.02693581961918201,1.0,0.5686360779384043
2000-09-25,-0.01145029463086127,0.0,0.0,-0.0,-0.01145029463086127,1.0,0.562162162162163
2000-09-26,0.0013407823237650853,0.0,0.0,0.0,0.0013407823237650853,1.0,0.5629164047768707
2000-09-27,0.022085703353811794,0.0,0.0,0.0,0.022085703353811794,1.0,0.5754871150219995
2000-09-28,-0.03117106672884081,0.0,0.0,-0.0,-0.03117106672884081,1.0,0.5578252671275934
2000-09-29,-0.022793009528556573,0.0,0.0,-0.0,-0.022793009528556573,1.0,0.5452545568824646
2000-10-02,-0.03221361998365496,0.0,0.0,-0.0,-0.03221361998365496,1.0,0.5279698302954123
2000-10-03,0.01921889019478708,0.0,0.0,0.0,0.01921889019478708,1.0,0.5382149591451924
2000-10-04,0.00291528397247964,0.0,0.0,0.0,0.00291528397247964,1.0,0.5397862979258334
2000-10-05,-0.03411036521398229,0.0,0.0,-0.0,-0.03411036521398229,1.0,0.521684475172848
2000-10-06,-0.004467797083505037,0.0,0.0,-0.0,-0.004467797083505037,1.0,0.5193588937774991
2000-10-09,-0.05369750195024656,0.0,0.0,-0.0,-0.05369750195024656,1.0,0.4922061596480208
2000-10-10,-0.016090969564834766,0.0,0.0,-0.0,-0.016090969564834766,1.0,0.4843494657448152
2000-10-11,-0.025364392816942367,0.0,0.0,-0.0,-0.025364392816942367,1.0,0.47221873035826584
2000-10-12,0.07831087482877773,0.0,0.0,0.0,0.07831087482877773,1.0,0.5106851037083602
2000-10-13,0.00918842605440617,0.0,0.0,0.0,0.00918842605440617,1.0,0.5153991200502834
2000-10-16,-0.04681041784399056,0.0,0.0,-0.0,-0.04681041784399056,1.0,0.4918290383406669
2000-10-17,-0.0032000027306709027,0.0,0.0,-0.0,-0.0032000027306709027,1.0,0.49025769956002574
2000-10-18,0.08664806313589574,0.0,0.0,0.0,0.08664806313589574,1.0,0.5346323067253306
2000-10-19,0.014588576406078845,0.0,0.0,0.0,0.014588576406078845,1.0,0.5424890006285361
2000-10-20,-0.0013913045722583578,0.0,0.0,-0.0,-0.0013913045722583578,1.0,0.5417347580138284
2000-10-23,-0.043755868318672494,0.0,0.0,-0.0,-0.043755868318672494,1.0,0.5185417976115657
2000-10-24,-0.057629112836636416,0.0,0.0,-0.0,-0.057629112836636416,1.0,0.489503456945318
2000-10-25,0.025356328043615615,0.0,0.0,0.0,0.025356328043615615,1.0,0.502074167190447
2000-10-26,-0.00200501320302041,0.0,0.0,-0.0,-0.00200501320302041,1.0,0.5010685103708367
2000-10-27,-0.037706556504786826,0.0,0.0,-0.0,-0.037706556504786826,1.0,0.4825267127592716
2000-10-30,0.06224006302615006,0.0,0.0,0.0,0.06224006302615006,1.0,0.5135135135135143
2000-10-31,-0.008604847193518414,0.0,0.0,-0.0,-0.008604847193518414,1.0,0.5091137649277192
2000-11-01,0.012270092591814401,0.0,0.0,0.0,0.012270092591814401,1.0,0.5153991200502837
2000-11-02,0.012843990938354378,0.0,0.0,0.0,0.012843990938354378,1.0,0.522061596480202
2000-11-03,-0.007492482180349304,0.0,0.0,-0.0,-0.007492482180349304,1.0,0.518164676304212
2000-11-06,-0.0037673982701573656,0.0,0.0,-0.0,-0.0037673982701573656,1.0,0.516216216216217
2000-11-07,-0.08152519730869771,0.0,0.0,-0.0,-0.08152519730869771,1.0,0.4758013827781278
2000-11-08,-0.0001321091223271277,0.0,0.0,-0.0,-0.0001321091223271277,1.0,0.47573852922690213
2000-11-09,-0.05345819668134557,0.0,0.0,-0.0,-0.05345819668134557,1.0,0.4509742300439982
2000-11-10,0.001531927045642151,0.0,0.0,0.0,0.001531927045642151,1.0,0.4516656191074803
2000-11-13,0.05390607626139383,0.0,0.0,0.0,0.05390607626139383,1.0,0.4766813324952869
2000-11-14,0.02010249132560039,0.0,0.0,0.0,0.02010249132560039,1.0,0.48636077938403605
2000-11-15,-0.059914096320664086,0.0,0.0,-0.0,-0.059914096320664086,1.0,0.458076681332496
2000-11-16,-0.0006862947218790397,0.0,0.0,-0.0,-0.0006862947218790397,1.0,0.4577624135763678
2000-11-17,-0.041634718851137856,0.0,0.0,-0.0,-0.041634718851137856,1.0,0.4390949088623514
2000-11-20,-0.0015758186772108637,0.0,0.0,-0.0,-0.0015758186772108637,1.0,0.4384035197988693
2000-11-21,-0.04576249412702931,0.0,0.0,-0.0,-0.04576249412702931,1.0,0.4187932118164683
2000-11-22,0.05560635705355965,0.0,0.0,0.0,0.05560635705355965,1.0,0.4427404148334388
2000-11-24,-0.012571594141923007,0.0,0.0,-0.0,-0.012571594141923007,1.0,0.43720930232558214
2000-11-27,-0.060903197130173316,0.0,0.0,-0.0,-0.060903197130173316,1.0,0.41137649277184235
2000-11-28,-0.03910460071964818,0.0,0.0,-0.0,-0.03910460071964818,1.0,0.3956002514142056
2000-11-29,0.0006353240366176832,0.0,0.0,0.0,0.0006353240366176832,1.0,0.3958516656191081
2000-11-30,0.016065867686793286,0.0,0.0,0.0,0.016065867686793286,1.0,0.40226272784412387
2000-12-01,0.015504186535965254,0.0,0.0,0.0,0.015504186535965254,1.0,0.4085480829666883
2000-12-04,0.08391685028722559,0.0,0.0,0.0,0.08391685028722559,1.0,0.44431175361408
2000-12-05,-0.03879641500675599,0.0,0.0,-0.0,-0.03879641500675599,1.0,0.4274041483343816
2000-12-06,-0.022305757514298277,0.0,0.0,-0.0,-0.022305757514298277,1.0,0.41797611565053494
2000-12-07,0.022305757514298186,0.0,0.0,0.0,0.022305757514298186,1.0,0.42740414833438156
2000-12-08,0.08967938332081722,0.0,0.0,0.0,0.08967938332081722,1.0,0.4675047140163427
2000-12-11,-0.037254376620116214,0.0,0.0,-0.0,-0.037254376620116214,1.0,0.45040854808296743
2000-12-12,-0.04174692674329383,0.0,0.0,-0.0,-0.04174692674329383,1.0,0.4319924575738536
2000-12-13,-0.04996938383744944,0.0,0.0,-0.0,-0.04996938383744944,1.0,0.41093651791326274
2000-12-14,-0.02321007794925279,0.0,0.0,-0.0,-0.02321007794925279,1.0,0.4015084852294161
2000-12-15,0.0018767600128601842,0.0,0.0,0.0,0.0018767600128601842,1.0,0.40226272784412387
2000-12-18,-0.07914467352693329,0.0,0.0,-0.0,-0.07914467352693329,1.0,0.37165304839723506
2000-12-19,-0.05921980825129365,0.0,0.0,-0.0,-0.05921980825129365,1.0,0.350282840980516
2000-12-20,0.005903944155197393,0.0,0.0,0.0,0.005903944155197393,1.0,0.35235700817096227
2000-12-21,0.07622081930015354,0.0,0.0,0.0,0.07622081930015354,1.0,0.38026398491514835
2000-12-22,0.006261348516634738,0.0,0.0,0.0,0.006261348516634738,1.0,0.3826524198617229
2000-12-26,0.011107595417248034,0.0,0.0,0.0,0.011107595417248034,1.0,0.3869264613450667
2000-12-27,-0.0019512201312618048,0.0,0.0,-0.0,-0.0019512201312618048,1.0,0.38617221873035895
2000-12-28,-0.051087723413447916,0.0,0.0,-0.0,-0.051087723413447916,1.0,0.36693903205531186
2000-12-29,-0.08841383619757853,0.0,0.0,-0.0,-0.08841383619757853,1.0,0.33588937774984345
2001-01-02,0.155646566418841,0.0,0.0,0.0,0.155646566418841,1.0,0.3924575738529234
2001-01-03,-0.018263133872634698,0.0,0.0,-0.0,-0.018263133872634698,1.0,0.3853551225644256
2001-01-04,-0.0794040816488829,0.0,0.0,-0.0,-0.0794040816488829,1.0,0.35593966059082405
2001-01-05,0.01088876230863529,0.0,0.0,0.0,0.01088876230863529,1.0,0.35983658076681396
2001-01-08,0.0,0.0,0.0,0.0,0.0,1.0,0.35983658076681396
2001-01-09,0.05007858312533045,0.0,0.0,0.0,0.05007858312533045,1.0,0.3783155248271534
