mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hgb__learning_rate,param_hgb__max_depth,param_hgb__max_leaf_nodes,param_hgb__min_samples_leaf,params,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
0.03446245193481445,0.0037115867018793322,0.0014885902404785157,1.5829700968716e-05,0.03,5,15,20,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 20}",-0.007266839592966358,-0.010450959735752559,-0.008004316121613866,-0.006605007663261345,-0.009801981969731293,-0.008425821016665083,0.0014718200559345283,7,-0.005196910689412318,-0.008233857650706148,-0.006179839676129909,-0.005065849598532743,-0.006271333622084759,-0.006189558247373176,0.0011343731321578647,4,-0.27321337691096437,-0.1096566307450384,-0.023716471122762428,-0.12157864438947996,-0.0013015226252890422,-0.10589332915870683,0.09586310231065946,10
0.032949066162109374,0.008052032992473099,0.00140533447265625,8.68448109805075e-05,0.03,5,15,50,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 50}",-0.007114042551394665,-0.010599359339852937,-0.008165936182526645,-0.00639453061978795,-0.00989421900552284,-0.008433617539817008,0.0015996625339482773,10,-0.005278850674297116,-0.008314033283140145,-0.006267549601896307,-0.004996837119790208,-0.0063636661449628165,-0.006244187364817319,0.0011650614282910363,16,-0.22023355207772632,-0.1413937635391198,-0.06547481715171166,-0.051236477633947564,-0.02023476012052483,-0.09971467410460604,0.07225165258747987,7
0.034133625030517575,0.0028792741072073617,0.0014862537384033204,3.717813427226312e-05,0.03,5,31,10,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 10}",-0.00790032026314922,-0.011439157275279846,-0.007879789612652507,-0.00676577303600313,-0.00994354128396388,-0.008785716294209716,0.0016772660968058003,46,-0.005415832862914868,-0.008778748856703038,-0.006039354757749037,-0.00509596464398622,-0.0064293723669757875,-0.00635185469766579,0.0012997597595505175,33,-0.5048715765998883,-0.32942648228478455,0.007888529901770802,-0.17684137718058102,-0.030431770155412208,-0.20673653526377905,0.19077648452917517,46
0.033114147186279294,0.004802111856388175,0.0014761924743652345,3.1069737390502165e-05,0.03,5,31,20,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 20}",-0.007266839592966358,-0.010450959735752559,-0.008004316121613866,-0.006605007663261345,-0.009801981969731293,-0.008425821016665083,0.0014718200559345283,7,-0.005196910689412318,-0.008233857650706148,-0.006179839676129909,-0.005065849598532743,-0.006271333622084759,-0.006189558247373176,0.0011343731321578647,4,-0.27321337691096437,-0.1096566307450384,-0.023716471122762428,-0.12157864438947996,-0.0013015226252890422,-0.10589332915870683,0.09586310231065946,10
0.031408166885375975,0.006459751698197788,0.001397705078125,9.8208152191362e-05,0.03,5,31,50,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 50}",-0.007114042551394665,-0.010599359339852937,-0.008165936182526645,-0.00639453061978795,-0.00989421900552284,-0.008433617539817008,0.0015996625339482773,10,-0.005278850674297116,-0.008314033283140145,-0.006267549601896307,-0.004996837119790208,-0.0063636661449628165,-0.006244187364817319,0.0011650614282910363,16,-0.22023355207772632,-0.1413937635391198,-0.06547481715171166,-0.051236477633947564,-0.02023476012052483,-0.09971467410460604,0.07225165258747987,7
0.034289884567260745,0.006399911903555141,0.0014663219451904296,2.3242277708199094e-05,0.03,5,63,10,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 10}",-0.00790032026314922,-0.011439157275279846,-0.007879789612652507,-0.00676577303600313,-0.00994354128396388,-0.008785716294209716,0.0016772660968058003,46,-0.005415832862914868,-0.008778748856703038,-0.006039354757749037,-0.00509596464398622,-0.0064293723669757875,-0.00635185469766579,0.0012997597595505175,33,-0.5048715765998883,-0.32942648228478455,0.007888529901770802,-0.17684137718058102,-0.030431770155412208,-0.20673653526377905,0.19077648452917517,46
0.03269696235656738,0.004775370123041759,0.0019382953643798829,0.0008882173293177798,0.03,5,63,20,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 20}",-0.007266839592966358,-0.010450959735752559,-0.008004316121613866,-0.006605007663261345,-0.009801981969731293,-0.008425821016665083,0.0014718200559345283,7,-0.005196910689412318,-0.008233857650706148,-0.006179839676129909,-0.005065849598532743,-0.006271333622084759,-0.006189558247373176,0.0011343731321578647,4,-0.27321337691096437,-0.1096566307450384,-0.023716471122762428,-0.12157864438947996,-0.0013015226252890422,-0.10589332915870683,0.09586310231065946,10
0.029210376739501952,0.0081876984253646,0.0018765926361083984,0.0009971204626328743,0.03,5,63,50,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 50}",-0.007114042551394665,-0.010599359339852937,-0.008165936182526645,-0.00639453061978795,-0.00989421900552284,-0.008433617539817008,0.0015996625339482773,10,-0.005278850674297116,-0.008314033283140145,-0.006267549601896307,-0.004996837119790208,-0.0063636661449628165,-0.006244187364817319,0.0011650614282910363,16,-0.22023355207772632,-0.1413937635391198,-0.06547481715171166,-0.051236477633947564,-0.02023476012052483,-0.09971467410460604,0.07225165258747987,7
0.06846461296081544,0.008859134009872167,0.002326345443725586,0.0001614807188184225,0.03,,15,10,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': None, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 10}",-0.008438985368338951,-0.011927142391305224,-0.007933745170186472,-0.006865587388045232,-0.010334736116012693,-0.009100039286777713,0.001805934537073799,76,-0.005999229029179043,-0.009127193108812619,-0.006104173938763593,-0.005169347198912654,-0.006540124287995919,-0.006588013512732765,0.0013448500593281306,80,-0.7170799344269101,-0.4452702786369416,-0.00574462499519135,-0.21182101211648785,-0.11310430360719259,-0.2986040307565447,0.25469241954157196,79
0.05841307640075684,0.01314333434544167,0.0028452396392822264,0.001037863031716838,0.03,,15,20,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': None, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 20}",-0.00741186431167319,-0.01061242741077516,-0.00814586562225649,-0.006760449589256536,-0.009838407494225137,-0.008553802885637302,0.0014542830879237887,19,-0.005344843807935191,-0.008375655816510966,-0.006249685339471843,-0.005156224711141207,-0.006283218717511122,-0.006281925678514065,0.0011428098794007441,20,-0.3245396567187171,-0.14420997329529373,-0.06024372153559687,-0.17499018066212146,-0.008757300954619351,-0.1425481666332697,0.10848978363056143,25
0.04614758491516113,0.015714598466637832,0.001965188980102539,0.0005420664722491296,0.03,,15,50,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': None, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 50}",-0.007114042551394665,-0.0106094147670176,-0.008169302901774042,-0.006509349373436755,-0.009943180504740481,-0.00846905801967271,0.0015824374954479783,13,-0.005278850674297116,-0.00833731769247783,-0.006266829812290883,-0.005038382744484231,-0.006465177957086319,-0.006277311776127276,0.001167124472044791,19,-0.22023355207772632,-0.1435604314664558,-0.0663535636824466,-0.08932693816746617,-0.0303569976736624,-0.10996629661355146,0.0662617953161597,13
0.11445493698120117,0.025511407589918787,0.003377199172973633,0.0004529174687630871,0.03,,31,10,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': None, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 10}",-0.0085029893183453,-0.012128319603849016,-0.00813394270161944,-0.00709961977878785,-0.010531821339243037,-0.009279338548368928,0.0018083821434140262,84,-0.006045219530618778,-0.00925373331306428,-0.006153367734473899,-0.0052884877693836615,-0.006686186108260518,-0.006685398891160227,0.0013594550209506233,84,-0.7432244651642579,-0.49443671734990713,-0.057142283085229506,-0.295845607836817,-0.1559632950516865,-0.3493224736975796,0.24569645236648244,87
0.0938493251800537,0.0327672153706341,0.003623199462890625,0.0013010829701556484,0.03,,31,20,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': None, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 20}",-0.00741186431167319,-0.010631889055483653,-0.008210070369832023,-0.006915292533051116,-0.009934011383096545,-0.008620625530627306,0.001435826119069381,29,-0.005344843807935191,-0.008389887641945457,-0.0062978948312049764,-0.005195740344111123,-0.006436518961644406,-0.0063329771173682315,0.0011412753832528277,32,-0.3245396567187171,-0.1484104498560197,-0.07702301893124841,-0.22943109392196903,-0.028457582764355838,-0.16157236043846201,0.10602312808212408,32
0.049564266204833986,0.023466009527609074,0.0024335384368896484,0.0010264498055239193,0.03,,31,50,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': None, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 50}",-0.007114042551394665,-0.0106094147670176,-0.008169302901774042,-0.006523906029591275,-0.010008152329689744,-0.008484963715893464,0.001591113425225697,14,-0.005278850674297116,-0.00833731769247783,-0.006266829812290883,-0.005046159867234232,-0.00654886559240725,-0.006295604727741462,0.0011686284402106994,21,-0.22023355207772632,-0.1435604314664558,-0.0663535636824466,-0.09420444188693611,-0.04386633534571538,-0.11364366489185604,0.06283236388135903,14
0.17826447486877442,0.05872997387168894,0.004417276382446289,0.001197414295122579,0.03,,63,10,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': None, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 10}",-0.0085029893183453,-0.012130503484543451,-0.008079522814308892,-0.007269915800956755,-0.010830597770108195,-0.00936270583765252,0.0018210355209145983,90,-0.006045219530618778,-0.009256711168321094,-0.006162208519205833,-0.005434215308361415,-0.006949916820003001,-0.006769654269302025,0.0013338020733574152,91,-0.7432244651642579,-0.4949749560241006,-0.04304404901773218,-0.35875714772113887,-0.22248047736996912,-0.37249621905943975,0.23819013021092386,90
0.10860686302185059,0.0438463071807545,0.005391550064086914,0.004157411147408885,0.03,,63,20,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': None, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 20}",-0.00741186431167319,-0.010631889055483653,-0.00823031718775663,-0.006985085081472104,-0.009979227155629584,-0.008647676558403032,0.001426587354433123,30,-0.005344843807935191,-0.008389887641945457,-0.006297440230811721,-0.005293819113679645,-0.006516659142218071,-0.006368529987318017,0.0011239056565128973,42,-0.3245396567187171,-0.1484104498560197,-0.0823416523113285,-0.2543723737351835,-0.03784117072681914,-0.1695010606696136,0.10641053424915843,36
0.04796442985534668,0.02116198848717088,0.0020277976989746095,0.0006519212820986312,0.03,,63,50,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': None, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 50}",-0.007114042551394665,-0.0106094147670176,-0.008169302901774042,-0.006523906029591275,-0.010008152329689744,-0.008484963715893464,0.001591113425225697,14,-0.005278850674297116,-0.00833731769247783,-0.006266829812290883,-0.005046159867234232,-0.00654886559240725,-0.006295604727741462,0.0011686284402106994,21,-0.22023355207772632,-0.1435604314664558,-0.0663535636824466,-0.09420444188693611,-0.04386633534571538,-0.11364366489185604,0.06283236388135903,14
0.02632737159729004,0.00200170920811595,0.0012423992156982422,2.1052239029945198e-05,0.05,3,15,10,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 10}",-0.007736298073969328,-0.011520709831798304,-0.008011646404537685,-0.006598202931507885,-0.010301951700071373,-0.008833761788376915,0.0018029584086250799,52,-0.0052190828701826585,-0.008779417699182772,-0.006150554928776843,-0.00503376919370245,-0.006480881148265592,-0.006332741168022063,0.001339322688679903,29,-0.44303356942543304,-0.3484496664972372,-0.02559235092612866,-0.11926884830942952,-0.10605340412540176,-0.20847956785672603,0.15906263783856298,52
0.023056745529174805,0.004633507973716326,0.0018713951110839843,0.0012369005919983425,0.05,3,15,20,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 20}",-0.007456111098162067,-0.010714513505143216,-0.007957634111236678,-0.006548705454740835,-0.010100979514816906,-0.008555588736819941,0.0015901679239659872,20,-0.005312633444077195,-0.008381938100885446,-0.006120471993211238,-0.005008336073441106,-0.0063253772870558445,-0.0062297513797341655,0.0011820283109571015,13,-0.34040113329383215,-0.16632927529179953,-0.011810447782444777,-0.1025390857638766,-0.06332018614275281,-0.13688002565494117,0.11359652196225033,19
0.022963428497314455,0.00596821681486078,0.0012310981750488282,3.9875847696696516e-05,0.05,3,15,50,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 50}",-0.007179665308854181,-0.010867620322240333,-0.008196255366674912,-0.006438123367768844,-0.009980548533809693,-0.008532442579869593,0.001666089258819364,16,-0.005338294081032483,-0.008470943565488383,-0.006299360814722505,-0.005001796995084901,-0.006428429297162322,-0.00630776495069812,0.0012115608364183673,23,-0.24284922019867805,-0.199900344462832,-0.07340147677613085,-0.06561829637493166,-0.03811603599449165,-0.12397707476141284,0.0815238443002767,16
0.023894596099853515,0.007394160901756262,0.0012169837951660155,3.413687839323677e-05,0.05,3,31,10,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 10}",-0.007736298073969328,-0.011520709831798304,-0.008011646404537685,-0.006598202931507885,-0.010301951700071373,-0.008833761788376915,0.0018029584086250799,52,-0.0052190828701826585,-0.008779417699182772,-0.006150554928776843,-0.00503376919370245,-0.006480881148265592,-0.006332741168022063,0.001339322688679903,29,-0.44303356942543304,-0.3484496664972372,-0.02559235092612866,-0.11926884830942952,-0.10605340412540176,-0.20847956785672603,0.15906263783856298,52
0.023882198333740234,0.003018297482840935,0.0015326499938964843,0.0006115398648536801,0.05,3,31,20,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 20}",-0.007456111098162067,-0.010714513505143216,-0.007957634111236678,-0.006548705454740835,-0.010100979514816906,-0.008555588736819941,0.0015901679239659872,20,-0.005312633444077195,-0.008381938100885446,-0.006120471993211238,-0.005008336073441106,-0.0063253772870558445,-0.0062297513797341655,0.0011820283109571015,13,-0.34040113329383215,-0.16632927529179953,-0.011810447782444777,-0.1025390857638766,-0.06332018614275281,-0.13688002565494117,0.11359652196225033,19
0.02278876304626465,0.004537167563743913,0.0012218952178955078,3.3602643828292594e-05,0.05,3,31,50,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 50}",-0.007179665308854181,-0.010867620322240333,-0.008196255366674912,-0.006438123367768844,-0.009980548533809693,-0.008532442579869593,0.001666089258819364,16,-0.005338294081032483,-0.008470943565488383,-0.006299360814722505,-0.005001796995084901,-0.006428429297162322,-0.00630776495069812,0.0012115608364183673,23,-0.24284922019867805,-0.199900344462832,-0.07340147677613085,-0.06561829637493166,-0.03811603599449165,-0.12397707476141284,0.0815238443002767,16
0.025990962982177734,0.004001528901570007,0.0016217231750488281,0.0008141129351406756,0.05,3,63,10,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 10}",-0.007736298073969328,-0.011520709831798304,-0.008011646404537685,-0.006598202931507885,-0.010301951700071373,-0.008833761788376915,0.0018029584086250799,52,-0.0052190828701826585,-0.008779417699182772,-0.006150554928776843,-0.00503376919370245,-0.006480881148265592,-0.006332741168022063,0.001339322688679903,29,-0.44303356942543304,-0.3484496664972372,-0.02559235092612866,-0.11926884830942952,-0.10605340412540176,-0.20847956785672603,0.15906263783856298,52
0.02322559356689453,0.0025805805194225994,0.0019844532012939452,0.0014952201755354818,0.05,3,63,20,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 20}",-0.007456111098162067,-0.010714513505143216,-0.007957634111236678,-0.006548705454740835,-0.010100979514816906,-0.008555588736819941,0.0015901679239659872,20,-0.005312633444077195,-0.008381938100885446,-0.006120471993211238,-0.005008336073441106,-0.0063253772870558445,-0.0062297513797341655,0.0011820283109571015,13,-0.34040113329383215,-0.16632927529179953,-0.011810447782444777,-0.1025390857638766,-0.06332018614275281,-0.13688002565494117,0.11359652196225033,19
0.021965408325195314,0.005949206394808121,0.0017525196075439454,0.0010886721842515818,0.05,3,63,50,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 50}",-0.007179665308854181,-0.010867620322240333,-0.008196255366674912,-0.006438123367768844,-0.009980548533809693,-0.008532442579869593,0.001666089258819364,16,-0.005338294081032483,-0.008470943565488383,-0.006299360814722505,-0.005001796995084901,-0.006428429297162322,-0.00630776495069812,0.0012115608364183673,23,-0.24284922019867805,-0.199900344462832,-0.07340147677613085,-0.06561829637493166,-0.03811603599449165,-0.12397707476141284,0.0815238443002767,16
0.035238027572631836,0.004463243823017256,0.0014804840087890626,2.7673239443789954e-05,0.05,5,15,10,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 10}",-0.008063563736307105,-0.012086614212646622,-0.007904712826254783,-0.006883933531201454,-0.010289391241640905,-0.009045643109610172,0.0018832739988520742,73,-0.005531013998746853,-0.009184967552831658,-0.006061214181780775,-0.005148822335001797,-0.00659561628615188,-0.0065043268709025935,0.0014265516164627297,65,-0.5677040903452286,-0.4841766136746428,0.0016026487929218236,-0.21830609340067353,-0.10335797919961487,-0.2743884255654476,0.21845497374331718,73
0.03748278617858887,0.004989884464330695,0.00215001106262207,0.0013160049328821216,0.05,5,15,20,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 20}",-0.007636639036383592,-0.010800354742142903,-0.008120968131882197,-0.006718290528877763,-0.0100161531236015,-0.00865848111257759,0.0015184410998599171,32,-0.005401027533843245,-0.008523606842597226,-0.00626439276025756,-0.005095969357844049,-0.006317872387925418,-0.006320573776493499,0.0012001449553266342,26,-0.4060947012171203,-0.18509264871069742,-0.053772446953194386,-0.16038108602045575,-0.04553599373201456,-0.1701753753266965,0.1304308235464691,37
0.03126344680786133,0.009272196733882231,0.0014093875885009765,0.00011070209811347191,0.05,5,15,50,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 50}",-0.007179665308854181,-0.010988682883582148,-0.008272045023615745,-0.006521528401604802,-0.009985720364314015,-0.008589528396394177,0.0016775236427976495,26,-0.005338294081032483,-0.008558544915603017,-0.006379899572878978,-0.005074271812358128,-0.006439500726145151,-0.006358102221603551,0.0012277848389614647,36,-0.24284922019867805,-0.22678242194543796,-0.09334445191133778,-0.09340702481333651,-0.03919219954146147,-0.13911506368205034,0.08076520715041235,22
0.033378314971923825,0.008296308416539442,0.0014376163482666016,2.7701078947088638e-05,0.05,5,31,10,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 10}",-0.008063563736307105,-0.012086614212646622,-0.007938899385890576,-0.006883933531201454,-0.010289391241640905,-0.009052480421537331,0.0018791769894347245,74,-0.005531013998746853,-0.009184967552831658,-0.006107691000806612,-0.005148822335001797,-0.00659561628615188,-0.006513622234707761,0.0014237827581065033,66,-0.5677040903452286,-0.4841766136746428,-0.007051828209840627,-0.21830609340067353,-0.10335797919961487,-0.2761193209660001,0.2162848496458851,74
