mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hgb__learning_rate,param_hgb__max_depth,param_hgb__max_leaf_nodes,param_hgb__min_samples_leaf,params,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
0.14241809844970704,0.016785136744200693,0.0034446239471435545,0.0008707016138439547,0.03,5,15,20,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 20}",-0.008444409223574199,-0.008923329006852053,-0.014979836128989047,-0.010099748913029682,-0.009775277477889475,-0.010444520150066892,0.0023430881418029796,21,-0.006507694443192812,-0.006202574663698785,-0.008768496631325463,-0.007833654922095765,-0.006488658826242566,-0.007160215897311079,0.0009832534688071035,19,-0.061099476835614785,-0.07806767146943527,-0.036439736202440676,-0.0472890861139974,-0.06069892292373824,-0.05671897870904528,0.014078110337415977,17
0.12311172485351562,0.01174359518007041,0.004051399230957031,0.0009267936764711773,0.03,5,15,50,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 50}",-0.00838556251588693,-0.008870313939121802,-0.01471876913812642,-0.010076410291990273,-0.009791729002019894,-0.010368556977429064,0.0022591779601638124,4,-0.006471706854020822,-0.006156837959851984,-0.008647741904674868,-0.007789122692183845,-0.006506144037836518,-0.007114310689713607,0.000949351665530387,7,-0.046362000711508866,-0.06529574518611869,-0.000628612592017852,-0.042454502096287206,-0.0642721816873637,-0.04380260845465926,0.023466231709039026,7
0.14552812576293944,0.034764089246546795,0.003615140914916992,0.00030649607384432694,0.03,5,31,10,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 10}",-0.00855756123527135,-0.009085884098202414,-0.014945059664958217,-0.010236127080731995,-0.010067666797970845,-0.010578459775426964,0.00226967437297844,39,-0.006592816409964144,-0.00624924658031001,-0.008751405130232941,-0.007799479732975296,-0.006560908356758774,-0.0071907712420482325,0.0009430641636724799,24,-0.08972669148064383,-0.1177034620111761,-0.03163302533738577,-0.07576339289505207,-0.12510124967974678,-0.08798556428080091,0.033432765936501074,42
0.12699995040893555,0.013324403306940485,0.00450282096862793,0.0010328819357466078,0.03,5,31,20,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 20}",-0.008436074344580505,-0.008940521658290648,-0.014951702021204338,-0.010099748913029682,-0.009775277477889475,-0.01044066488299893,0.002331404429998435,16,-0.006513585738614255,-0.006218085373080442,-0.008749727615631116,-0.007833654922095765,-0.006488658826242566,-0.00716074249513283,0.0009733237511515712,20,-0.05900583812264548,-0.0822259171879498,-0.0325502510989244,-0.0472890861139974,-0.06069892292373824,-0.056354003089451064,0.016395473918909005,14
0.11791090965270996,0.011484191512441195,0.0035530567169189454,0.0009756955497917401,0.03,5,31,50,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 50}",-0.00838556251588693,-0.008870313939121802,-0.01471876913812642,-0.010076410291990273,-0.009791729002019894,-0.010368556977429064,0.0022591779601638124,4,-0.006471706854020822,-0.006156837959851984,-0.008647741904674868,-0.007789122692183845,-0.006506144037836518,-0.007114310689713607,0.000949351665530387,7,-0.046362000711508866,-0.06529574518611869,-0.000628612592017852,-0.042454502096287206,-0.0642721816873637,-0.04380260845465926,0.023466231709039026,7
0.14836153984069825,0.03429096263355998,0.0035665035247802734,0.0007870410577125431,0.03,5,63,10,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 10}",-0.00855756123527135,-0.009085884098202414,-0.014945059664958217,-0.010236127080731995,-0.010067666797970845,-0.010578459775426964,0.00226967437297844,39,-0.006592816409964144,-0.00624924658031001,-0.008751405130232941,-0.007799479732975296,-0.006560908356758774,-0.0071907712420482325,0.0009430641636724799,24,-0.08972669148064383,-0.1177034620111761,-0.03163302533738577,-0.07576339289505207,-0.12510124967974678,-0.08798556428080091,0.033432765936501074,42
0.133881139755249,0.009011606908658007,0.0044586181640625,0.0014926096644570478,0.03,5,63,20,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 20}",-0.008436074344580505,-0.008940521658290648,-0.014951702021204338,-0.010099748913029682,-0.009775277477889475,-0.01044066488299893,0.002331404429998435,16,-0.006513585738614255,-0.006218085373080442,-0.008749727615631116,-0.007833654922095765,-0.006488658826242566,-0.00716074249513283,0.0009733237511515712,20,-0.05900583812264548,-0.0822259171879498,-0.0325502510989244,-0.0472890861139974,-0.06069892292373824,-0.056354003089451064,0.016395473918909005,14
0.11465034484863282,0.00958144539701059,0.0046672821044921875,0.0013131668964160058,0.03,5,63,50,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 50}",-0.00838556251588693,-0.008870313939121802,-0.01471876913812642,-0.010076410291990273,-0.009791729002019894,-0.010368556977429064,0.0022591779601638124,4,-0.006471706854020822,-0.006156837959851984,-0.008647741904674868,-0.007789122692183845,-0.006506144037836518,-0.007114310689713607,0.000949351665530387,7,-0.046362000711508866,-0.06529574518611869,-0.000628612592017852,-0.042454502096287206,-0.0642721816873637,-0.04380260845465926,0.023466231709039026,7
0.22770314216613768,0.006544439399876541,0.004570531845092774,0.0006958719665991015,0.03,,15,10,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': None, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 10}",-0.008562152132973216,-0.009141703679971962,-0.01500168749532519,-0.010391233502715447,-0.01028311266056054,-0.010675977894309272,0.0022702177308276932,58,-0.006611879240692624,-0.006309696632294814,-0.008793739128039048,-0.007918372211803058,-0.0067312032906211225,-0.007272978100690134,0.0009367743053512656,45,-0.09089622227688543,-0.13147898156509208,-0.039465689546917426,-0.1086121440905492,-0.17377033072217918,-0.10884467364032466,0.04441463104184087,58
0.2263578414916992,0.008961744638561095,0.004803752899169922,0.0018145517549278275,0.03,,15,20,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': None, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 20}",-0.008529190858959373,-0.008977589858454869,-0.015012596484121394,-0.010153186023300655,-0.009877099209640697,-0.010509932486895399,0.002326935340553241,31,-0.006610549551901346,-0.006212638442150273,-0.008807247892110725,-0.007840871990601905,-0.006583228348314013,-0.007210907245015652,0.0009691346451417223,31,-0.08251325565569378,-0.09121853105559352,-0.040978005081295565,-0.058400679890104,-0.08291101672789791,-0.07120429768211696,0.018671211700087283,28
0.22109804153442383,0.05940213705102211,0.003997945785522461,0.0005602429273691938,0.03,,15,50,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': None, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 50}",-0.00840948062627688,-0.008927693095535295,-0.014721040398140768,-0.01015310237158935,-0.009898137442068222,-0.010421890786722104,0.0022410566058767064,13,-0.006507162876558219,-0.006211363044858556,-0.008654643832854437,-0.007825462055218693,-0.0066206650140636205,-0.007163859364710705,0.0009266839882079111,22,-0.05233958277781081,-0.07912241984725554,-0.0009374513387103711,-0.058383239716509605,-0.08752913315972588,-0.05566236536800244,0.030262601681073618,13
0.446201753616333,0.020326650425308148,0.0048733711242675785,0.0010594372724002687,0.03,,31,10,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': None, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 10}",-0.008804983398414573,-0.0091984908765751,-0.01501245347957901,-0.0104491640107702,-0.010398867892878774,-0.010772791931643533,0.002216753414090791,69,-0.006834651615653824,-0.006392120917151051,-0.008907571464911938,-0.007962254274980223,-0.00694282026446909,-0.0074078837074332245,0.0009091801998771404,71,-0.15365151418806433,-0.14557987332825228,-0.040958173218847316,-0.12100749309978553,-0.20034492827369577,-0.13230839642172904,0.052408404167308784,71
0.3957563877105713,0.06232125750959152,0.005807399749755859,0.0012045922919835313,0.03,,31,20,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': None, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 20}",-0.008556347594499011,-0.009169430317522995,-0.014984145885656676,-0.010197931879938555,-0.010000151988853855,-0.010581601533294219,0.002278752457350855,41,-0.0066257494683729535,-0.0063912224117344575,-0.008798994308968107,-0.007830715283232825,-0.006735101175646801,-0.0072763565295910285,0.0009083445103923387,49,-0.08941762142540921,-0.13835290447108628,-0.03703619741649744,-0.06775013973863686,-0.11006175810698093,-0.08852372423172214,0.03472791496468382,44
0.29406256675720216,0.10941264196566208,0.0044878959655761715,0.0007685918723204012,0.03,,31,50,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': None, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 50}",-0.00840948062627688,-0.00892856061409268,-0.014733674059649473,-0.010139876782803264,-0.009983824686355374,-0.010439083353835536,0.002242376441899172,15,-0.006507162876558219,-0.006222311768422819,-0.008682899943296657,-0.007834027865769448,-0.006736872442330554,-0.007196654979275539,0.0009220967761617669,26,-0.05233958277781081,-0.07933215022192819,-0.002656206375499126,-0.0556277027078389,-0.10643990949833637,-0.05927911031628268,0.03433339033540038,21
0.7937541484832764,0.1430227414303183,0.005454444885253906,0.0009040337259271919,0.03,,63,10,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': None, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 10}",-0.008897060115011329,-0.00928459556748136,-0.015123069059730503,-0.01051617972667504,-0.010565397702235762,-0.010877260434226798,0.002223164555644002,77,-0.006895692803932622,-0.00653122913607312,-0.009011004101164894,-0.008037843655618502,-0.007121444529079276,-0.007519442845173682,0.0008963846818258803,88,-0.1779059281539228,-0.16712720604761744,-0.05635477786237697,-0.13543276713964292,-0.23909795053972882,-0.15518372594865779,0.05976253614492628,77
0.6501205444335938,0.22481894301100216,0.005207633972167969,0.0005099253763989805,0.03,,63,20,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': None, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 20}",-0.008556347594499011,-0.009146149506426789,-0.015017461286046826,-0.010263928895026845,-0.010118148720609996,-0.010620407200521893,0.002286797008909076,51,-0.0066257494683729535,-0.0064035583179166715,-0.008873489653042034,-0.007912257462499144,-0.006869426848010878,-0.007336896349968336,0.0009260169429768432,60,-0.08941762142540921,-0.13257977908746144,-0.04165276808088092,-0.08161497911689053,-0.13641264359201188,-0.0963355582605308,0.03514136353139602,51
0.3261650562286377,0.15071903568988335,0.0038121700286865234,0.0002583029394727773,0.03,,63,50,"{'hgb__learning_rate': 0.03, 'hgb__max_depth': None, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 50}",-0.00840948062627688,-0.00892856061409268,-0.014733674059649473,-0.010131592392192771,-0.00992979203583204,-0.010426619945608768,0.0022448887350966797,14,-0.006507162876558219,-0.006222311768422819,-0.008682899943296657,-0.00782503868043447,-0.006676136329828833,-0.007182709919708199,0.0009272002547664459,23,-0.05233958277781081,-0.07933215022192819,-0.002656206375499126,-0.05390348851068749,-0.0944961690835453,-0.056545519393894184,0.03126726928902049,16
0.08970489501953124,0.009116762056958846,0.002762126922607422,0.00041299277260504504,0.05,3,15,10,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 10}",-0.008589744674476334,-0.009084543739805887,-0.015007205896106976,-0.010344103460568216,-0.010237064935019389,-0.010652532541195362,0.0022779203024645665,55,-0.00666051351792001,-0.006238739260215935,-0.00881906589402491,-0.007885881040216602,-0.006601791325728544,-0.0072411982076212,0.0009650121451192371,35,-0.09793863408641967,-0.11737371694693088,-0.04023056927258728,-0.09857860033075139,-0.163281592685524,-0.10348062266444265,0.039558783597668616,52
0.0826188087463379,0.007845293402626276,0.003965425491333008,0.0018686196846865676,0.05,3,15,20,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 20}",-0.008443164584642424,-0.008948426849308803,-0.014994855918202314,-0.009988648218968575,-0.009846275319277828,-0.010444274178079988,0.0023458469966824076,18,-0.006494905257043045,-0.006186838786860747,-0.008757178695182272,-0.007739965194050741,-0.00650494232138142,-0.007136766050903645,0.0009698592325576122,10,-0.06078670459658864,-0.08414056717676277,-0.03851918627770079,-0.024374739342646556,-0.07616258881938598,-0.056796757242616944,0.02246729133360534,18
0.07611727714538574,0.003670238014312375,0.0026486396789550783,0.0004965963895127018,0.05,3,15,50,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 50}",-0.008425805266311825,-0.008940582137014708,-0.014723940599158951,-0.010125884317752654,-0.009792398821504724,-0.010401722228348573,0.0022435735521434594,10,-0.006504383178403525,-0.00622718385551293,-0.008654957301609346,-0.007852028554909494,-0.006516072858078791,-0.007150925149702818,0.0009410643580738187,16,-0.05642919064006224,-0.08224055880876202,-0.001331880766248128,-0.05271629804505151,-0.06441779327993258,-0.0514271443080113,0.027034945119571337,10
0.08836178779602051,0.007333084322522798,0.0034389495849609375,0.0005900247426477109,0.05,3,31,10,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 10}",-0.008589744674476334,-0.009084543739805887,-0.015007205896106976,-0.010344103460568216,-0.010237064935019389,-0.010652532541195362,0.0022779203024645665,55,-0.00666051351792001,-0.006238739260215935,-0.00881906589402491,-0.007885881040216602,-0.006601791325728544,-0.0072411982076212,0.0009650121451192371,35,-0.09793863408641967,-0.11737371694693088,-0.04023056927258728,-0.09857860033075139,-0.163281592685524,-0.10348062266444265,0.039558783597668616,52
0.080723237991333,0.0039074101724030155,0.003311824798583984,0.000490059107252939,0.05,3,31,20,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 20}",-0.008443164584642424,-0.008948426849308803,-0.014994855918202314,-0.009988648218968575,-0.009846275319277828,-0.010444274178079988,0.0023458469966824076,18,-0.006494905257043045,-0.006186838786860747,-0.008757178695182272,-0.007739965194050741,-0.00650494232138142,-0.007136766050903645,0.0009698592325576122,10,-0.06078670459658864,-0.08414056717676277,-0.03851918627770079,-0.024374739342646556,-0.07616258881938598,-0.056796757242616944,0.02246729133360534,18
0.07692031860351563,0.004608238160537865,0.003440999984741211,0.0009417206674034317,0.05,3,31,50,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 50}",-0.008425805266311825,-0.008940582137014708,-0.014723940599158951,-0.010125884317752654,-0.009792398821504724,-0.010401722228348573,0.0022435735521434594,10,-0.006504383178403525,-0.00622718385551293,-0.008654957301609346,-0.007852028554909494,-0.006516072858078791,-0.007150925149702818,0.0009410643580738187,16,-0.05642919064006224,-0.08224055880876202,-0.001331880766248128,-0.05271629804505151,-0.06441779327993258,-0.0514271443080113,0.027034945119571337,10
0.0870086669921875,0.006329894175010695,0.004063034057617187,0.0010034275309173486,0.05,3,63,10,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 10}",-0.008589744674476334,-0.009084543739805887,-0.015007205896106976,-0.010344103460568216,-0.010237064935019389,-0.010652532541195362,0.0022779203024645665,55,-0.00666051351792001,-0.006238739260215935,-0.00881906589402491,-0.007885881040216602,-0.006601791325728544,-0.0072411982076212,0.0009650121451192371,35,-0.09793863408641967,-0.11737371694693088,-0.04023056927258728,-0.09857860033075139,-0.163281592685524,-0.10348062266444265,0.039558783597668616,52
0.08676795959472657,0.008228106093771474,0.004209136962890625,0.0004848935843428885,0.05,3,63,20,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 20}",-0.008443164584642424,-0.008948426849308803,-0.014994855918202314,-0.009988648218968575,-0.009846275319277828,-0.010444274178079988,0.0023458469966824076,18,-0.006494905257043045,-0.006186838786860747,-0.008757178695182272,-0.007739965194050741,-0.00650494232138142,-0.007136766050903645,0.0009698592325576122,10,-0.06078670459658864,-0.08414056717676277,-0.03851918627770079,-0.024374739342646556,-0.07616258881938598,-0.056796757242616944,0.02246729133360534,18
0.08450541496276856,0.01527318692841654,0.003415966033935547,0.0007564323599283263,0.05,3,63,50,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 3, 'hgb__max_leaf_nodes': 63, 'hgb__min_samples_leaf': 50}",-0.008425805266311825,-0.008940582137014708,-0.014723940599158951,-0.010125884317752654,-0.009792398821504724,-0.010401722228348573,0.0022435735521434594,10,-0.006504383178403525,-0.00622718385551293,-0.008654957301609346,-0.007852028554909494,-0.006516072858078791,-0.007150925149702818,0.0009410643580738187,16,-0.05642919064006224,-0.08224055880876202,-0.001331880766248128,-0.05271629804505151,-0.06441779327993258,-0.0514271443080113,0.027034945119571337,10
0.1598743438720703,0.03163981370279062,0.003330421447753906,0.0005858951815023194,0.05,5,15,10,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 10}",-0.008808091029686233,-0.009344602993440547,-0.015066992802496773,-0.010487596523792905,-0.010368823513494581,-0.010815221372582208,0.002217000677168275,75,-0.006792169718056269,-0.006481991840908172,-0.00881058934780116,-0.007921515482961706,-0.006738628644807058,-0.007348979006906872,0.0008829873951189279,61,-0.15446599753838375,-0.18226251814262406,-0.04853538646036126,-0.12926889390154073,-0.1934188818355067,-0.1415903355756833,0.05160862097155361,73
0.13489623069763185,0.020327598949823205,0.004030418395996094,0.001317214075116371,0.05,5,15,20,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 20}",-0.00857275013495016,-0.009042862917891055,-0.01504754266123081,-0.010186263138074818,-0.010028965191589778,-0.010575676808747323,0.002315571397580287,38,-0.006643634395888386,-0.006301503895000393,-0.00879288136495999,-0.007918027886383837,-0.006660558620828641,-0.0072633212326122494,0.00094240353709695,41,-0.09359845771642838,-0.10714398714343787,-0.04583000282658012,-0.065308042110926,-0.11646776323987451,-0.08566965060744938,0.026360309138632063,34
0.11945858001708984,0.01074786552997299,0.003625822067260742,0.0006108546121111397,0.05,5,15,50,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 15, 'hgb__min_samples_leaf': 50}",-0.008504830803246573,-0.00898404753853934,-0.014743966349748257,-0.010181199628707624,-0.009911233578425854,-0.01046505557973353,0.0022240609874843126,22,-0.0065891046529169255,-0.006267992287686448,-0.008668906552724755,-0.007886328532204957,-0.006598640777464135,-0.007202194560599446,0.000920018874774191,28,-0.0763385959223628,-0.09278894687680594,-0.0040575178095072495,-0.06424919325319078,-0.09040883692609158,-0.06556861815759167,0.03243248844357505,22
0.16484432220458983,0.01846647037150792,0.003758811950683594,0.0009352866473732215,0.05,5,31,10,"{'hgb__learning_rate': 0.05, 'hgb__max_depth': 5, 'hgb__max_leaf_nodes': 31, 'hgb__min_samples_leaf': 10}",-0.008696608058800941,-0.009276794529645792,-0.015058217722438674,-0.010487596523792905,-0.010367199702908135,-0.010777283307517291,0.0022431746487258297,71,-0.006707295439514707,-0.006409687860788557,-0.00882237391818033,-0.007921515482961706,-0.006739086149046159,-0.007319991770098291,0.0009121934265711113,57,-0.12542705879218197,-0.16516675910298728,-0.04731439926866421,-0.12926889390154073,-0.19304512015069464,-0.13204444624321376,0.049089396399090816,69
